930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|C<3>,2|H<1>}	119.0914	0.419	13	118.7262	0.931	42	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|C<4>,2|C<3>}	115.7815	2.221	2	118.7262	0.931	42	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|Cl<1>,1|C<3>,1|H<1>}	119.4195	0.084	2	118.7262	0.931	42	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|H<1>,1|N<3>,1|O<1>}	118.5460	0.447	6	118.7262	0.931	42	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|H<1>,2|C<3>}	118.6987	0.371	9	118.7262	0.931	42	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNO){1|C<3>,2|H<1>}	118.8850	0.000	1	118.8850	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CNO){1|C<3>,1|H<1>}	116.8362	0.652	18	116.7833	0.674	19	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CNO){2|C<3>}	115.8300	0.000	1	116.7833	0.674	19	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]S)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]S)(CNO){1|C<3>,1|H<1>}	116.3993	0.495	3	116.3993	0.495	3	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,1|H<1>,1|N<2>}	115.4100	0.000	1	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	117.0979	0.848	62	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|N<3>}	116.9951	1.256	16	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<4>,2|C<3>}	117.3111	0.971	22	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|H<1>,2|C<3>}	116.8918	1.329	37	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|N<2>,2|H<1>}	117.1240	0.278	16	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|N<3>,2|C<3>}	117.6090	0.710	4	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNO){3|C<3>}	116.8543	1.083	26	117.0428	1.021	184	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]N[5])(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]N[5])(C[6a]C[6a]H)(CNO){1|C<4>,2|C<3>,2|H<1>}	118.2830	0.000	1	118.2830	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]Se)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]Se)(C[6a]C[6a]H)(CNO){1|C<3>,1|H<1>,1|N<3>}	116.7480	0.000	1	116.7480	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHP)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CCHP)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.5390	0.000	1	116.5390	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CNO){2|H<1>,3|C<3>}	115.8370	0.000	1	115.8370	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CNO){1|C<3>,2|H<1>}	116.3830	0.000	1	116.3830	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]N)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]N)(CNO){1|C<3>,2|H<1>}	116.7080	0.000	1	116.7080	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO){1|C<3>,1|C<4>,1|H<1>}	116.4720	1.358	3	116.7516	1.106	5	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO){1|C<3>,2|H<1>}	117.1710	0.788	2	116.7516	1.106	5	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|Br<1>,1|C<3>,1|N<3>}	116.7950	0.000	1	117.3567	2.151	3	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|C<3>,1|H<1>,1|O<2>}	119.7330	0.000	1	117.3567	2.151	3	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|H<1>,2|C<3>}	115.5420	0.000	1	117.3567	2.151	3	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNO){1|C<3>,2|H<1>}	117.2070	0.000	1	117.2070	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,1|C<4>,1|H<1>}	117.8640	0.000	1	117.5006	0.627	10	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,1|F<1>,1|H<1>}	117.5620	0.000	1	117.5006	0.627	10	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	117.4808	0.813	6	117.5006	0.627	10	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|N<2>,2|H<1>}	117.3475	0.204	2	117.5006	0.627	10	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]N[5a])(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CH3)(H)	C[6a](C[6a]C[6a]N[5a])(C[6a]C[6a]H)(CNO){2|H<1>,3|C<3>}	118.7120	0.000	1	118.7120	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CHHP)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CHHP)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|N<3>}	117.9100	0.000	1	117.9100	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CHHS)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NCH)(O)	N(CC[6a]O)(CHHS)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.8320	0.000	1	116.8320	0.000	1	117.0773	1.232	434	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:N[6a]-3:C-3:	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CC3)(H)	C[6a](C[6a]C[6a]N[6a])(N[6a]C[6a]C)(CNO)	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CC3)(H)	C[6a](C[6a]C[6a]N[6a])(N[6a]C[6a]C)(CNO){1|C<4>,1|O<1>,3|C<3>}	113.1620	0.000	1	113.1620	0.000	1	116.6302	1.797	11	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:N[6a]-3:C-3:	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a,6a]H)(N[6a]C[6a]O)(CNO)	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a,6a]H)(N[6a]C[6a]O)(CNO){1|Er<11>,1|O<2>,2|C<3>}	117.3540	0.563	2	117.6347	0.583	6	116.6302	1.797	11	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:N[6a]-3:C-3:	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a,6a]H)(N[6a]C[6a]O)(CNO)	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a,6a]H)(N[6a]C[6a]O)(CNO){1|Ho<11>,1|O<2>,2|C<3>}	117.8840	0.919	2	117.6347	0.583	6	116.6302	1.797	11	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:N[6a]-3:C-3:	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a,6a]H)(N[6a]C[6a]O)(CNO)	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a,6a]H)(N[6a]C[6a]O)(CNO){1|Tm<11>,1|O<2>,2|C<3>}	117.6660	0.506	2	117.6347	0.583	6	116.6302	1.797	11	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:4:1:	3:3:3:	C[6a]-3:N-3:O-1:	C-3:C-4:H-1:	C[6a]-3:N[6a]-3:C-3:	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(N[6a]C[6a]O)(CNO)	C(C[6a]C[6a]N[6a])(NCH)(O)	N(CC[6a]O)(CCHH)(H)	C[6a](C[6a]C[6a]H)(N[6a]C[6a]O)(CNO){1|C<3>,1|H<1>,1|O<1>}	114.3470	0.232	2	115.9905	1.905	4	116.6302	1.797	11	117.3386	2.222	513	116.6665	2.263	4999	116.9749	2.574	5815
