490	690	980	3:2:1:1:	4:	4:4:	C[6]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6]N[6]2)(SC)(H)2	H(CC[6]HS)	S(CC[6a]HH)(CC[6]HH)	C(C[6]N[6]2)(SC)(H)2	H(CC[6]HS)	S(CC[6a]HH)(CC[6]HH)	105.5530	5.558	2	105.5530	5.558	2     109.5057       1.201      66      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a,6a]C[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)2	C(C[6a]C[6a,6a]C[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)2	109.4513	0.237	4	109.4513	0.237	4     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]CH)(CC[6a]HH)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]CH)(CC[6a]HH)	109.2237	0.933	8	109.2237	0.933	8     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC3)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC3)	109.7738	0.186	4	109.7738	0.186	4     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCCH)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCCH)	108.8704	0.589	10	108.8704	0.589	10     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCCN)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCCN)	108.1480	0.016	2	108.1480	0.016	2     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCHH)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCHH)	108.9138	0.589	124	108.9138	0.589	124     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[5]CH)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[5]CH)	108.8300	0.011	2	108.8300	0.011	2     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[5]HH)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[5]HH)	109.7980	0.033	2	109.7980	0.033	2     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[6]HH)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[6]HH)	109.0669	0.232	16	109.0669	0.232	16     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CH3)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CH3)	109.0121	0.318	14	109.0121	0.318	14     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CHHS)	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CHHS)	108.4968	0.241	10	108.4968	0.241	10     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)2	C(C[6a]C[6a]2)(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)2	108.6816	0.641	152	108.6816	0.641	152     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCHH)	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CCHH)	108.7578	0.814	20	108.7578	0.814	20     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[5]HH)	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CC[5]HH)	109.1352	0.326	4	109.1352	0.326	4     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CH3)	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(CH3)	108.9013	0.076	4	108.9013	0.076	4     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)2	C(C[6a]C[6a]N[6a])(SC)(H)2	H(CC[6a]HS)	S(CC[6a]HH)2	109.0837	0.489	11	109.0837	0.489	11     108.8405       0.622      387      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:P-4:	C(C[6a]C[6a]2)(SP)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(PC[5]OS)	C(C[6a]C[6a]2)(SP)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(PC[5]OS)	110.1670	0.000	1	110.1670	0.000	1     110.1670       0.000      1      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C-4:S-4:	C(C[6a]C[6a]2)(SS)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(SC[6a]OO)	C(C[6a]C[6a]2)(SS)(H)2	H(CC[6a]HS)	S(CC[6a]HH)(SC[6a]OO)	110.1120	0.010	2	110.1120	0.010	2     110.1120       0.010      2      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C[5]-4:C-4:	C(C[6a]C[6a]2)(SC[5])(H)2	H(CC[6a]HS)	S(C[5]C[5]2H)(CC[6a]HH)	C(C[6a]C[6a]2)(SC[5])(H)2	H(CC[6a]HS)	S(C[5]C[5]2H)(CC[6a]HH)	108.5560	0.061	2	108.5560	0.061	2     108.5560       0.061      2      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C[6]-4:C-4:	C(C[6a]C[6a]2)(SC[6])(H)2	H(CC[6a]HS)	S(C[6]C[6]2H)(CC[6a]HH)	C(C[6a]C[6a]2)(SC[6])(H)2	H(CC[6a]HS)	S(C[6]C[6]2H)(CC[6a]HH)	109.4580	0.634	8	109.4580	0.634	8     109.5586       0.598      10      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	C[6]-4:C-4:	C(C[6a]C[6a]2)(SC[6])(H)2	H(CC[6a]HS)	S(C[6]C[6]N[6]C)(CC[6a]HH)	C(C[6a]C[6a]2)(SC[6])(H)2	H(CC[6a]HS)	S(C[6]C[6]N[6]C)(CC[6a]HH)	109.9610	0.017	2	109.9610	0.017	2     109.5586       0.598      10      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	C[6a]-3:S-2:H-1:H-1:	C-4:	P[5]-4:C-4:	C(C[6a]C[6a]2)(SP[5])(H)2	H(CC[6a]HS)	S(P[5]S[5]2S)(CC[6a]HH)	C(C[6a]C[6a]2)(SP[5])(H)2	H(CC[6a]HS)	S(P[5]S[5]2S)(CC[6a]HH)	108.1015	0.009	2	108.1015	0.009	2     108.1015       0.009      2      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	N-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(NCH)(SC)(H)2	H(CHNS)	S(CHHN)(CH3)	C(NCH)(SC)(H)2	H(CHNS)	S(CHHN)(CH3)	108.6050	0.014	2	108.6050	0.014	2     108.6050       0.014      2      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	N[5]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(N[5]C[5]S[5])(SC)(H)2	H(CN[5]HS)	S(CN[5]HH)(CH3)	C(N[5]C[5]S[5])(SC)(H)2	H(CN[5]HS)	S(CN[5]HH)(CH3)	108.6140	0.013	2	108.6140	0.013	2     108.6140       0.013      2      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	N[5]-3:S-2:H-1:H-1:	C-4:	C-4:P-4:	C(N[5]C[5]2)(SP)(H)2	H(CN[5]HS)	S(CN[5]HH)(POOS)	C(N[5]C[5]2)(SP)(H)2	H(CN[5]HS)	S(CN[5]HH)(POOS)	108.8665	0.009	2	108.8665	0.009	2     108.9110       0.314      6      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	N[5]-3:S-2:H-1:H-1:	C-4:	C-4:P-4:	C(N[5]C[5]N[5])(SP)(H)2	H(CN[5]HS)	S(CN[5]HH)(POOS)	C(N[5]C[5]N[5])(SP)(H)2	H(CN[5]HS)	S(CN[5]HH)(POOS)	108.9333	0.403	4	108.9333	0.403	4     108.9110       0.314      6      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	N[5a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(N[5a]C[5a,6a]C[5a])(SC)(H)2	H(CN[5a]HS)	S(CC[6a]HH)(CN[5a]HH)	C(N[5a]C[5a,6a]C[5a])(SC)(H)2	H(CN[5a]HS)	S(CC[6a]HH)(CN[5a]HH)	106.0168	4.273	4	106.0168	4.273	4     106.9660       3.622      6      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	N[5a]-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(N[5a]N[5a]2)(SC)(H)2	H(CN[5a]HS)	S(CN[5a]HH)(CH3)	C(N[5a]N[5a]2)(SC)(H)2	H(CN[5a]HS)	S(CN[5a]HH)(CH3)	108.8645	0.018	2	108.8645	0.018	2     106.9660       3.622      6      108.9039     0.951     594
490	690	980	3:2:1:1:	4:	4:4:	S-3:S-2:H-1:H-1:	C-4:	C-4:C-4:	C(SCO)(SC)(H)2	H(CHSS)	S(CHHS)(CH3)	C(SCO)(SC)(H)2	H(CHSS)	S(CHHS)(CH3)	109.2505	0.016	2	109.2505	0.016	2     109.2505       0.016      2      108.9039     0.951     594
490	690	980	3:2:2:1:	4:	3:4:	C[6a]-3:S-2:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(SC[6a])2(H)	H(CC[6a]SS)	S(C[6a]C[6a]2)(CC[6a]HS)	C(C[6a]C[6a]2)(SC[6a])2(H)	H(CC[6a]SS)	S(C[6a]C[6a]2)(CC[6a]HS)	108.6190	0.037	2	108.6190	0.037	2     108.6190       0.037      2      108.6190     0.037     2
490	690	980	3:2:2:1:	4:	4:3:	C-3:S-2:S-2:H-1:	C-4:	C-4:C-3:	C(COO)(SC)2(H)	H(CCSS)	S(CCHS)(CNS)	C(COO)(SC)2(H)	H(CCSS)	S(CCHS)(CNS)	110.0452	0.405	5	110.0452	0.405	5     110.0452       0.405      5      110.0452     0.405     5
490	690	980	3:2:2:1:	4:	4:4:	C-3:S-2:S-2:H-1:	C-4:	C-4:C-4:	C(CCO)(SC)2(H)	H(CCSS)	S(CCHS)(CH3)	C(CCO)(SC)2(H)	H(CCSS)	S(CCHS)(CH3)	108.5200	0.016	2	108.5200	0.016	2     108.5200       0.016      2      108.8367     0.366     4
490	690	980	3:2:2:1:	4:	4:4:	C[6a]-3:S-2:S-2:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(SC)2(H)	H(CC[6a]SS)	S(CC[6a]HS)(CCHH)	C(C[6a]C[6a]2)(SC)2(H)	H(CC[6a]SS)	S(CC[6a]HS)(CCHH)	109.1535	0.023	2	109.1535	0.023	2     109.1535       0.023      2      108.8367     0.366     4
490	690	980	3:2:3:1:	4:	3:4:	C[6a]-3:S-2:N-3:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(SC[6a])(NCH)(H)	H(CC[6a]NS)	S(C[6a]C[6a]2)(CC[6a]HN)	C(C[6a]C[6a]2)(SC[6a])(NCH)(H)	H(CC[6a]NS)	S(C[6a]C[6a]2)(CC[6a]HN)	108.5470	0.000	1	108.5470	0.000	1     108.5470       0.000      1      108.5470     0.000     1
490	690	980	3:2:4:1:	4:	3:4:	C-3:S-2:C-4:H-1:	C-4:	C[6a]-3:C-4:	C(CC[6a]O)(SC[6a])(CH3)(H)	H(CCCS)	S(C[6a]C[6a]2)(CCCH)	C(CC[6a]O)(SC[6a])(CH3)(H)	H(CCCS)	S(C[6a]C[6a]2)(CCCH)	107.7740	0.000	1	107.7740	0.000	1     107.7740       0.000      1      107.1975     1.746     17
490	690	980	3:2:4:1:	4:	3:4:	C[5a]-3:S-2:C-4:H-1:	C-4:	C[6a]-3:C-4:	C(C[5a]C[5a]O[5a])(SC[6a])(CCHH)(H)	H(CC[5a]CS)	S(C[6a]C[6a]2)(CC[5a]CH)	C(C[5a]C[5a]O[5a])(SC[6a])(CCHH)(H)	H(CC[5a]CS)	S(C[6a]C[6a]2)(CC[5a]CH)	107.2010	0.000	1	107.2010	0.000	1     107.2010       0.000      1      107.1975     1.746     17
490	690	980	3:2:4:1:	4:	3:4:	C[6a]-3:S-2:C-4:H-1:	C-4:	C[6]-3:C-4:	C(C[6a]C[6a]2)(SC[6])(CCHH)(H)	H(CC[6a]CS)	S(C[6]C[6]N[6])(CC[6a]CH)	C(C[6a]C[6a]2)(SC[6])(CCHH)(H)	H(CC[6a]CS)	S(C[6]C[6]N[6])(CC[6a]CH)	108.9130	0.000	1	108.9130	0.000	1     108.9130       0.000      1      107.1975     1.746     17
490	690	980	3:2:4:1:	4:	3:4:	C[6a]-3:S-2:C-4:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(SC[6a])(CCCH)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	C(C[6a]C[6a]2)(SC[6a])(CCCH)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	101.5080	0.000	1	101.5080	0.000	1     107.0335       1.863      14      107.1975     1.746     17
490	690	980	3:2:4:1:	4:	3:4:	C[6a]-3:S-2:C-4:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(SC[6a])(CCHH)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	C(C[6a]C[6a]2)(SC[6a])(CCHH)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	107.0487	0.821	9	107.0487	0.821	9     107.0335       1.863      14      107.1975     1.746     17
490	690	980	3:2:4:1:	4:	3:4:	C[6a]-3:S-2:C-4:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(SC[6a])(CH3)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	C(C[6a]C[6a]2)(SC[6a])(CH3)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	107.7405	0.554	2	107.7405	0.554	2     107.0335       1.863      14      107.1975     1.746     17
490	690	980	3:2:4:1:	4:	3:4:	C[6a]-3:S-2:C-4:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(SC[6a])(CHHN)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	C(C[6a]C[6a]2)(SC[6a])(CHHN)(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	109.0210	0.074	2	109.0210	0.074	2     107.0335       1.863      14      107.1975     1.746     17
490	690	980	3:3:2:1:	4:	3:4:	C[5]-3:C-3:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(C[5]C[5]N[5])(CN[6]O)(SC[6a])(H)	H(CC[5]CS)	S(C[6a]C[6a]2)(CC[5]CH)	C(C[5]C[5]N[5])(CN[6]O)(SC[6a])(H)	H(CC[5]CS)	S(C[6a]C[6a]2)(CC[5]CH)	108.3160	0.000	1	108.3160	0.000	1     108.3160       0.000      1      108.9517     0.383     6
490	690	980	3:3:2:1:	4:	3:4:	C[6a]-3:C-3:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(CC[6a]O)(SC[6a])(H)	H(CC[6a]CS)	S(C[6a]C[6a,6a]N[6a])(CC[6a]CH)	C(C[6a]C[6a]2)(CC[6a]O)(SC[6a])(H)	H(CC[6a]CS)	S(C[6a]C[6a,6a]N[6a])(CC[6a]CH)	109.1850	0.091	4	109.1850	0.091	4     109.1850       0.091      4      108.9517     0.383     6
490	690	980	3:3:2:1:	4:	3:4:	N[5a]-3:C-3:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(N[5a]C[5a]N[5a])(CC[6a]O)(SC[6a])(H)	H(CN[5a]CS)	S(C[6a]N[6a]2)(CN[5a]CH)	C(N[5a]C[5a]N[5a])(CC[6a]O)(SC[6a])(H)	H(CN[5a]CS)	S(C[6a]N[6a]2)(CN[5a]CH)	108.6540	0.000	1	108.6540	0.000	1     108.6540       0.000      1      108.9517     0.383     6
490	690	980	3:3:2:1:	4:	4:3:	C[5a]-3:C[6a]-3:S-2:H-1:	C-4:	C-4:C-3:	C(C[5a]N[5a]2)(C[6a]C[6a]2)(SC)(H)	H(CC[5a]C[6a]S)	S(CC[5a]C[6a]H)(CNO)	C(C[5a]N[5a]2)(C[6a]C[6a]2)(SC)(H)	H(CC[5a]C[6a]S)	S(CC[5a]C[6a]H)(CNO)	108.0150	0.000	1	108.0150	0.000	1     108.0150       0.000      1      108.6973     0.743     6
490	690	980	3:3:2:1:	4:	4:3:	C[6a]-3:C-3:S-2:H-1:	C-4:	C-4:C-3:	C(C[6a]C[6a]2)(CCN)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(COS)	C(C[6a]C[6a]2)(CCN)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(COS)	108.0750	0.000	1	108.0750	0.000	1     108.0895       0.021      2      108.6973     0.743     6
490	690	980	3:3:2:1:	4:	4:3:	C[6a]-3:C-3:S-2:H-1:	C-4:	C-4:C-3:	C(C[6a]C[6a]2)(COO)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CNO)	C(C[6a]C[6a]2)(COO)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CNO)	108.1040	0.000	1	108.1040	0.000	1     108.0895       0.021      2      108.6973     0.743     6
490	690	980	3:3:2:1:	4:	4:3:	N[5a]-3:C-3:S-2:H-1:	C-4:	C-4:C-3:	C(N[5a]C[5a]N[5a])(CC[6a]O)(SC)(H)	H(CN[5a]CS)	S(CN[5a]CH)(CN[6]S)	C(N[5a]C[5a]N[5a])(CC[6a]O)(SC)(H)	H(CN[5a]CS)	S(CN[5a]CH)(CN[6]S)	109.3300	0.421	3	109.3300	0.421	3     109.3300       0.421      3      108.6973     0.743     6
490	690	980	3:3:2:1:	4:	4:4:	C-3:C-3:S-2:H-1:	C-4:	C-4:C-4:	C(CC[6a]N)(COO)(SC)(H)	H(CCCS)	S(CC[6a]HH)(CCCH)	C(CC[6a]N)(COO)(SC)(H)	H(CCCS)	S(CC[6a]HH)(CCCH)	106.6370	0.649	2	106.6370	0.649	2     106.6370       0.649      2      107.1448     1.114     6
490	690	980	3:3:2:1:	4:	4:4:	C[6a]-3:C-3:S-2:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(COO)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CC[6a]HH)	C(C[6a]C[6a]2)(COO)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CC[6a]HH)	109.0130	0.000	1	109.0130	0.000	1     109.0130       0.000      1      107.1448     1.114     6
490	690	980	3:3:2:1:	4:	4:4:	C[6a]-3:C[5]-3:S-2:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)(C[5]C[5]2)(SC)(H)	H(CC[6a]C[5]S)	S(CC[6a]C[5]H)(CCHH)	C(C[6a]C[6a]2)(C[5]C[5]2)(SC)(H)	H(CC[6a]C[5]S)	S(CC[6a]C[5]H)(CCHH)	106.7860	1.226	2	106.7860	1.226	2     106.7860       1.226      2      107.1448     1.114     6
490	690	980	3:3:2:1:	4:	4:4:	C[6a]-3:C[6a]-3:S-2:H-1:	C-4:	C-4:C-4:	C(C[6a]C[6a]2)2(SC)(H)	H(CC[6a]2S)	S(CC[6a]2H)(CCHH)	C(C[6a]C[6a]2)2(SC)(H)	H(CC[6a]2S)	S(CC[6a]2H)(CCHH)	107.0100	0.000	1	107.0100	0.000	1     107.0100       0.000      1      107.1448     1.114     6
490	690	980	3:4:2:1:	4:	3:4:	C-3:C-4:S-2:H-1:	C-4:	C-3:C-4:	C(CC[6a]O)(CH3)(SC)(H)	H(CCCS)	S(CN[6]S)(CCCH)	C(CC[6a]O)(CH3)(SC)(H)	H(CCCS)	S(CN[6]S)(CCCH)	109.8860	0.000	1	109.8860	0.000	1     109.8860       0.000      1      105.9720     7.055     5
490	690	980	3:4:2:1:	4:	3:4:	C[5]-3:C-4:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(C[5]N[5]O[5])(CC[6a]CH)(SC[6a])(H)	H(CC[5]CS)	S(C[6a]C[6a]2)(CC[5]CH)	C(C[5]N[5]O[5])(CC[6a]CH)(SC[6a])(H)	H(CC[5]CS)	S(C[6a]C[6a]2)(CC[5]CH)	108.7320	0.000	1	108.7320	0.000	1     108.7320       0.000      1      105.9720     7.055     5
490	690	980	3:4:2:1:	4:	3:4:	C[6a]-3:C-4:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(CC[4]HH)(SC[6a])(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	C(C[6a]C[6a]2)(CC[4]HH)(SC[6a])(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	108.9310	0.264	2	108.9310	0.264	2     103.7473       8.980      3      105.9720     7.055     5
490	690	980	3:4:2:1:	4:	3:4:	C[6a]-3:C-4:S-2:H-1:	C-4:	C[6a]-3:C-4:	C(C[6a]C[6a]2)(CC[6]HH)(SC[6a])(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	C(C[6a]C[6a]2)(CC[6]HH)(SC[6a])(H)	H(CC[6a]CS)	S(C[6a]C[6a]2)(CC[6a]CH)	93.3799	0.000	1	93.3799	0.000	1     103.7473       8.980      3      105.9720     7.055     5
490	690	980	3:4:2:1:	4:	4:1:	C[6a]-3:C-4:S-2:H-1:	C-4:	C-4:H-1:	C(C[6a]C[6a]2)(CCHH)(SH)(H)	H(CC[6a]CS)	S(CC[6a]CH)(H)	C(C[6a]C[6a]2)(CCHH)(SH)(H)	H(CC[6a]CS)	S(CC[6a]CH)(H)	107.3900	0.000	1	107.3900	0.000	1     107.3900       0.000      1      107.3900     0.000     1
490	690	980	3:4:2:1:	4:	4:3:	C-3:C-4:S-2:H-1:	C-4:	C-4:C-3:	C(CN[5]O)(CH3)(SC)(H)	H(CCCS)	S(CCCH)(COS)	C(CN[5]O)(CH3)(SC)(H)	H(CCCS)	S(CCCH)(COS)	109.0170	0.000	1	109.0170	0.000	1     109.0170       0.000      1      108.1523     0.967     7
490	690	980	3:4:2:1:	4:	4:3:	C[6a]-3:C-4:S-2:H-1:	C-4:	C-4:C-3:	C(C[6a]C[6a]2)(CCHN)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CCO)	C(C[6a]C[6a]2)(CCHN)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CCO)	107.7785	1.108	2	107.7785	1.108	2     108.2916       0.763      5      108.1523     0.967     7
490	690	980	3:4:2:1:	4:	4:3:	C[6a]-3:C-4:S-2:H-1:	C-4:	C-4:C-3:	C(C[6a]C[6a]2)(CCHO)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CCC)	C(C[6a]C[6a]2)(CCHO)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CCC)	108.9800	0.000	1	108.9800	0.000	1     108.2916       0.763      5      108.1523     0.967     7
490	690	980	3:4:2:1:	4:	4:3:	C[6a]-3:C-4:S-2:H-1:	C-4:	C-4:C-3:	C(C[6a]C[6a]2)(CH3)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CCS)	C(C[6a]C[6a]2)(CH3)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CCS)	108.6040	0.000	1	108.6040	0.000	1     108.2916       0.763      5      108.1523     0.967     7
490	690	980	3:4:2:1:	4:	4:3:	C[6a]-3:C-4:S-2:H-1:	C-4:	C-4:C-3:	C(C[6a]C[6a]2)(CH3)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CSS)	C(C[6a]C[6a]2)(CH3)(SC)(H)	H(CC[6a]CS)	S(CC[6a]CH)(CSS)	108.3170	0.000	1	108.3170	0.000	1     108.2916       0.763      5      108.1523     0.967     7
490	690	980	3:4:2:1:	4:	4:3:	C[6a]-3:C[6]-4:S-2:H-1:	C-4:	C-4:C[6a]-3:	C(C[6a]C[6a]2)(C[6]C[6]2H)(SC[6a])(H)	H(CC[6a]C[6]S)	S(CC[6a]C[6]H)(C[6a]C[6a]2)	C(C[6a]C[6a]2)(C[6]C[6]2H)(SC[6a])(H)	H(CC[6a]C[6]S)	S(CC[6a]C[6]H)(C[6a]C[6a]2)	106.5910	0.000	1	106.5910	0.000	1     106.5910       0.000      1      108.1523     0.967     7
