930	953	987	0:SP2_SP2_SP3	C	N[6]	S	3:4:4:	3:3:3:	3:3:1:1:	N[6]-3:S-4:S-4:	C[6]-3:C[6]-3:C-3:	C[6a]-3:C-3:O-1:O-1:	C(N[6]C[6]2)(SC[6a]OO)2	N[6](C[6]C[6]H)2(CSS)	S(C[6a]C[6a]2)(CN[6]S)(O)2	C(N[6]C[6]2)(SC[6a]OO)2	N[6](C[6]C[6]H)2(CSS){1|C<3>,2|H<1>}	S(C[6a]C[6a]2)(CN[6]S)(O)2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]CH)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6]CH)(OC)(O)	O(CCO)	O(CC3)(CCO)	124.9530	0.130	2	124.9530	0.130	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]CH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6]CH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	123.5925	0.399	4	123.5925	0.399	4	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]CH)(OC)(O)	O(CCO)	O(CC[6a]HH)(CCO)	C(CC[6]CH)(OC)(O)	O(CCO)	O(CC[6a]HH)(CCO)	123.1660	0.000	1	123.1660	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]CH)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6]CH)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.2543	0.535	18	124.2543	0.535	18	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]CN)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6]CN)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.1985	0.838	2	124.1985	0.838	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]CO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6]CO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	125.3950	1.218	4	125.3950	1.218	4	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]CO)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6]CO)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.7337	0.122	3	124.7337	0.122	3	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]Cl2)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6]Cl2)(OC)(O)	O(CCO)	O(CC3)(CCO)	128.8870	0.376	2	128.8870	0.376	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]FF)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6]FF)(OC)(O)	O(CCO)	O(CCHH)(CCO)	126.5600	0.000	2	126.5600	0.000	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HH)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6]HH)(OC)(O)	O(CCO)	O(CC3)(CCO)	125.0166	0.784	14	125.0166	0.784	14	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HH)(OC)(O)	O(CCO)	O(CCCH)(CCO)	C(CC[6]HH)(OC)(O)	O(CCO)	O(CCCH)(CCO)	123.7187	0.196	7	123.7187	0.196	7	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6]HH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	123.9248	0.683	44	123.9248	0.683	44	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HH)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6]HH)(OC)(O)	O(CCO)	O(CH3)(CCO)	123.1519	0.801	62	123.1519	0.801	62	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HN)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6]HN)(OC)(O)	O(CCO)	O(CC3)(CCO)	126.1453	0.495	3	126.1453	0.495	3	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HN)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6]HN)(OC)(O)	O(CCO)	O(CCHH)(CCO)	124.7280	0.016	2	124.7280	0.016	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HN)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6]HN)(OC)(O)	O(CCO)	O(CH3)(CCO)	125.0500	0.000	1	125.0500	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HO)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6]HO)(OC)(O)	O(CCO)	O(CC3)(CCO)	126.3070	0.000	1	126.3070	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6]HO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	124.0900	0.000	1	124.0900	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6]HO)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6]HO)(OC)(O)	O(CCO)	O(CH3)(CCO)	123.7128	0.896	6	123.7128	0.896	6	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]2C)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]2C)(OC)(O)	O(CCO)	O(CCHH)(CCO)	125.0140	0.000	1	125.0140	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]2H)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]2H)(OC)(O)	O(CCO)	O(CCHH)(CCO)	122.9445	0.254	2	122.9445	0.254	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]2H)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]2H)(OC)(O)	O(CCO)	O(CH3)(CCO)	123.2460	0.652	3	123.2460	0.652	3	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]2O)(OC)(O)	O(CCO)	O(CCCH)(CCO)	C(CC[6a]2O)(OC)(O)	O(CCO)	O(CCCH)(CCO)	125.1080	0.000	1	125.1080	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CC)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]CC)(OC)(O)	O(CCO)	O(CCHH)(CCO)	124.5995	0.368	2	124.5995	0.368	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CC)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]CC)(OC)(O)	O(CCO)	O(CH3)(CCO)	123.6235	0.674	17	123.6235	0.674	17	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	123.6641	1.287	16	123.6641	1.287	16	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CC[6]HH)(CCO)	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CC[6]HH)(CCO)	123.4750	0.000	2	123.4750	0.000	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CC[6a]CH)(CCO)	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CC[6a]CH)(CCO)	123.3900	0.000	1	123.3900	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CC[6a]HH)(CCO)	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CC[6a]HH)(CCO)	122.5230	0.815	2	122.5230	0.815	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]CH)(OC)(O)	O(CCO)	O(CH3)(CCO)	123.7146	1.143	18	123.7146	1.143	18	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CN)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6a]CN)(OC)(O)	O(CCO)	O(CC3)(CCO)	129.0930	0.000	1	129.0930	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CN)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]CN)(OC)(O)	O(CCO)	O(CCHH)(CCO)	122.2510	0.000	1	122.2510	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CN)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]CN)(OC)(O)	O(CCO)	O(CH3)(CCO)	123.0648	1.042	9	123.0648	1.042	9	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CCCH)(CCO)	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CCCH)(CCO)	126.4813	0.292	3	126.4813	0.292	3	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	124.9887	0.409	6	124.9887	0.409	6	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CC[5]CH)(CCO)	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CC[5]CH)(CCO)	125.5690	0.000	1	125.5690	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CC[6]CH)(CCO)	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CC[6]CH)(CCO)	126.1540	0.000	1	126.1540	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CC[6a]CH)(CCO)	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CC[6a]CH)(CCO)	126.2900	0.000	2	126.2900	0.000	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]CO)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.4595	1.122	12	124.4595	1.122	12	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]CS)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]CS)(OC)(O)	O(CCO)	O(CCHH)(CCO)	125.2350	0.000	2	125.2350	0.000	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]C[5]O)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]C[5]O)(OC)(O)	O(CCO)	O(CCHH)(CCO)	124.8490	0.000	1	124.8490	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]C[5]O)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]C[5]O)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.5458	0.446	6	124.5458	0.446	6	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]C[6]C)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6a]C[6]C)(OC)(O)	O(CCO)	O(CC3)(CCO)	125.4210	0.000	1	125.4210	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]FH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]FH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	126.8740	0.000	1	126.8740	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CC3)(CCO)	125.4940	0.956	2	125.4940	0.956	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CCCH)(CCO)	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CCCH)(CCO)	123.9028	1.422	5	123.9028	1.422	5	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CCHH)(CCO)	123.6103	0.490	15	123.6103	0.490	15	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]HH)(OC)(O)	O(CCO)	O(CH3)(CCO)	123.4623	0.568	19	123.4623	0.568	19	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HN)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CC[6a]HN)(OC)(O)	O(CCO)	O(CC3)(CCO)	127.5860	0.000	1	127.5860	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HN)(OC)(O)	O(CCO)	O(CCCH)(CCO)	C(CC[6a]HN)(OC)(O)	O(CCO)	O(CCCH)(CCO)	126.0210	0.000	1	126.0210	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HN)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]HN)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.4773	0.745	7	124.4773	0.745	7	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CCCH)(CCO)	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CCCH)(CCO)	126.3610	0.000	2	126.3610	0.000	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CC[6a]CH)(CCO)	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CC[6a]CH)(CCO)	124.9970	1.962	2	124.9970	1.962	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CC[6a]HH)(CCO)	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CC[6a]HH)(CCO)	124.5760	0.000	1	124.5760	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]HO)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.0966	0.695	14	124.0966	0.695	14	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]HS)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]HS)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.9900	0.000	2	124.9900	0.000	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]N[6]H)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]N[6]H)(OC)(O)	O(CCO)	O(CCHH)(CCO)	124.2035	0.496	2	124.2035	0.496	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]N[6]H)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CC[6a]N[6]H)(OC)(O)	O(CCO)	O(CH3)(CCO)	124.4050	0.000	1	124.4050	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CC[6a]OO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	C(CC[6a]OO)(OC)(O)	O(CCO)	O(CCHH)(CCO)	126.1590	0.000	1	126.1590	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CCl3)(OC)(O)	O(CCO)	O(CCCH)(CCO)	C(CCl3)(OC)(O)	O(CCO)	O(CCCH)(CCO)	127.8310	0.000	1	127.8310	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CClCC)(OC)(O)	O(CCO)	O(CH3)(CCO)	C(CClCC)(OC)(O)	O(CCO)	O(CH3)(CCO)	125.8615	0.289	2	125.8615	0.289	2	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CClCH)(OC)(O)	O(CCO)	O(CC3)(CCO)	C(CClCH)(OC)(O)	O(CCO)	O(CC3)(CCO)	126.0718	1.066	9	126.0718	1.066	9	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	4:3:	C-4:O-2:O-1:	C-3:	C-4:C-3:	C(CClCH)(OC)(O)	O(CCO)	O(CC[6,6]HH)(CCO)	C(CClCH)(OC)(O)	O(CCO)	O(CC[6,6]HH)(CCO)	125.0000	0.000	1	125.0000	0.000	1	123.8213	1.723	3200	123.8395	1.732	3441	123.7624	1.636	24949	123.7624	1.636	24949
