490	690	742	0:SP3_SP-NON_SP3	C	H	B[4]	4:4:1:1:	4:	4:4:4:2:	B[4]-4:C-4:H-1:H-1:	C-4:	P[4]-4:P[4]-4:C-4:O-2:	C(B[4]P[4]2O)(CCCH)(H)2	H(CB[4]CH)	B[4](P[4]B[4]CC)2(CCHH)(OS)	C(B[4]P[4]2O)(CCCH)(H)2	H(CB[4]CH)	B[4](P[4]B[4]CC)2(CCHH)(OS){1|C<4>,1|H<1>}	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[3x6]C[6])(C[6]C[6]HH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[3x6]C[6])(C[6]C[6]HH)(CH3){1|O<2>,3|C<4>,4|H<1>}	109.4774	0.054	14	109.4774	0.054	14	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[5,6,6]C[6])(C[6]O[6]HH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[5,6,6]C[6])(C[6]O[6]HH)(CH3){1|N<3>,2|H<1>,3|C<4>}	109.4687	0.008	3	109.4687	0.008	3	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]2)(C[6]C[6]CH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]2)(C[6]C[6]CH)(CH3){2|C<3>,2|H<1>,3|C<4>}	109.4558	0.077	5	109.4558	0.077	5	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]2)(C[6]O[6]HH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]2)(C[6]O[6]HH)(CH3){1|C<3>,1|H<1>,2|C<4>,2|O<2>}	109.4833	0.027	3	109.4833	0.027	3	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]C[6])(C[6]C[6]HH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]C[6])(C[6]C[6]HH)(CH3){1|C<3>,1|O<2>,2|C<4>,4|H<1>}	109.4703	0.036	3	109.4614	0.030	5	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]C[6])(C[6]C[6]HH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]C[6])(C[6]C[6]HH)(CH3){4|C<4>,4|H<1>}	109.4480	0.021	2	109.4614	0.030	5	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]O[6])(C[6]C[6]CH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]O[6])(C[6]C[6]CH)(CH3){1|H<1>,5|C<4>}	109.4593	0.038	3	109.4688	0.030	5	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6,6]-3:C[6]-4:C-4:	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]O[6])(C[6]C[6]CH)(CH3)	C(C[6]C[6,6]C[6])(H)3	H(CC[6]HH)	C[6](C[6,6]C[6,6]O[6])(C[6]C[6]CH)(CH3){2|C<4>,3|C<3>}	109.4830	0.008	2	109.4688	0.030	5	109.4706	0.047	35	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[4,6]C[6a])(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[4,6]C[6a])(C[6]C[6]HH)(CH3){1|C<4>,5|C<3>}	109.4323	0.036	3	109.4323	0.036	3	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,5,6]H)(C[6]C[5,6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,5,6]H)(C[6]C[5,6]HH)(CH3){2|O<2>,3|C<4>}	109.4540	0.055	2	109.4540	0.055	2	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6,6]H)(C[6]C[5,6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6,6]H)(C[6]C[5,6]HH)(CH3){1|C<3>,1|H<1>,1|O<2>,2|C<4>}	109.4847	0.015	3	109.4847	0.015	3	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6,6]H)(C[6]C[6]HH)(CH3){1|C<3>,1|C<4>,1|O<2>,2|H<1>}	109.4773	0.038	6	109.4773	0.038	6	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]C)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]C)(C[6]C[6]HH)(CH3){1|C<3>,2|C<4>,2|H<1>}	109.4647	0.032	3	109.4647	0.032	3	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]H)(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]H)(C[6]C[6]CH)(CH3){1|C<3>,2|C<4>,2|H<1>}	109.4477	0.015	3	109.4567	0.015	6	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]H)(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]H)(C[6]C[6]CH)(CH3){2|C<3>,2|C<4>}	109.4657	0.010	3	109.4567	0.015	6	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]H)(C[6]C[6]HH)(CH3){1|H<1>,4|C<4>}	109.4301	0.051	9	109.4301	0.051	9	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]O)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[5,6]O)(C[6]C[6]HH)(CH3){1|C<3>,2|C<4>,2|H<1>}	109.5163	0.020	3	109.5163	0.020	3	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]C)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]C)(C[6]C[6]HH)(CH3){1|O<2>,2|C<4>,2|H<1>}	109.4707	0.014	3	109.4707	0.014	3	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]C)(C[6]C[6]HO)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]C)(C[6]C[6]HO)(CH3){2|H<1>,3|C<4>}	109.4685	0.033	6	109.4685	0.033	6	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3){1|C<3>,1|H<1>,3|C<4>}	109.4657	0.030	3	109.4571	0.402	15	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3){1|C<3>,2|C<4>,2|H<1>}	109.4677	1.061	3	109.4571	0.402	15	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3){2|C<3>,2|C<4>}	109.4647	0.018	3	109.4571	0.402	15	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]CH)(CH3){2|C<4>,3|H<1>}	109.4438	0.044	6	109.4571	0.402	15	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3){1|C<3>,1|C<4>,3|H<1>}	109.4723	0.035	3	109.4709	0.031	34	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3){1|C<3>,2|C<4>,2|H<1>}	109.4538	0.024	5	109.4709	0.031	34	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3){1|C<4>,1|N<3>,3|H<1>}	109.4900	0.011	2	109.4709	0.031	34	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3){1|C<4>,1|O<2>,3|H<1>}	109.4669	0.036	13	109.4709	0.031	34	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3){1|O<2>,2|C<4>,2|H<1>}	109.4703	0.021	3	109.4709	0.031	34	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HH)(CH3){2|C<4>,3|H<1>}	109.4827	0.030	8	109.4709	0.031	34	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HO)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6]H)(C[6]C[6]HO)(CH3){1|C<4>,2|H<1>,2|O<2>}	109.4755	0.006	2	109.4755	0.006	2	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6a]C)(C[6]N[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6a]C)(C[6]N[6]HH)(CH3){1|S<4>,2|C<3>}	109.4860	0.042	2	109.4860	0.042	2	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6a]C[6a])(C[6]N[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6a]C[6a])(C[6]N[6]HH)(CH3){1|S<4>,4|C<3>}	109.4510	0.053	3	109.4510	0.053	3	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6a]H)(C[6]C[6]HO)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6,6a]H)(C[6]C[6]HO)(CH3){2|C<3>,2|C<4>}	109.4875	0.046	4	109.4875	0.046	4	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]CH)(CH3){1|C<4>,1|N<3>,2|H<1>,3|C<3>}	109.4613	0.022	6	109.4637	0.024	9	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]CH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]CH)(CH3){1|C<4>,1|N<4>,2|C<3>,3|H<1>}	109.4683	0.034	3	109.4637	0.024	9	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]N[4,6]C)(C[6]S[6]HH)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]N[4,6]C)(C[6]S[6]HH)(CH3){1|C<3>,1|C<4>}	109.6604	2.826	17	109.6604	2.826	17	109.4907	1.007	130	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:4:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:S[6]-4:C-4:	C(C[6]C[6]S[6])(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(S[6]C[6]OO)(CH3)	C(C[6]C[6]S[6])(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(S[6]C[6]OO)(CH3){2|H<1>,3|C<3>}	109.4685	0.030	4	109.4685	0.030	4	109.4685	0.030	4	109.5448	0.938	200	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	4:2:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-4:C[6]-2:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]HH)(C[6]C[6])(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]HH)(C[6]C[6])(CH3){1|C<3>,3|H<1>}	109.4753	0.035	3	109.4753	0.035	3	109.4888	0.047	6	109.4685	0.038	19	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	4:2:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-4:C[6]-2:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]TaN)(C[6]C[6])(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]TaN)(C[6]C[6])(CH3){1|C<2>,2|C<4>}	109.5023	0.061	3	109.5023	0.061	3	109.4888	0.047	6	109.4685	0.038	19	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	4:2:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-4:N[6]-2:C-4:	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]C[6]CH)(N[6]N[6])(CH3)	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]C[6]CH)(N[6]N[6])(CH3){1|C<3>,1|C<4>,2|H<1>}	109.4720	0.039	3	109.4720	0.039	3	109.4591	0.031	13	109.4685	0.038	19	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	4:2:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-4:N[6]-2:C-4:	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]C[6]HH)(N[6]N[6])(CH3)	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]C[6]HH)(N[6]N[6])(CH3){2|C<3>,2|H<1>}	109.4703	0.026	3	109.4703	0.026	3	109.4591	0.031	13	109.4685	0.038	19	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	4:2:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-4:N[6]-2:C-4:	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]N[6]HH)(N[6]N[6])(CH3)	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]N[6]HH)(N[6]N[6])(CH3){1|C<3>,1|H<1>,1|N<2>}	109.4572	0.029	5	109.4572	0.029	5	109.4591	0.031	13	109.4685	0.038	19	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	4:2:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-4:N[6]-2:C-4:	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]S[6]HH)(N[6]N[5,6])(CH3)	C(C[6]C[6]N[6])(H)3	H(CC[6]HH)	C[6](C[6]S[6]HH)(N[6]N[5,6])(CH3){2|C<3>}	109.4275	0.025	2	109.4275	0.025	2	109.4591	0.031	13	109.4685	0.038	19	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	4:3:4:	C[6]-3:Br-1:H-1:H-1:	C-4:	C[6]-4:C[6]-3:C-4:	C(C[6]C[6]2)(Br)(H)2	H(CC[6]BrH)	C[6](C[6]C[6]HH)(C[6]C[6]H)(CBrHH)	C(C[6]C[6]2)(Br)(H)2	H(CC[6]BrH)	C[6](C[6]C[6]HH)(C[6]C[6]H)(CBrHH){2|C<4>,3|H<1>}	109.3197	0.100	3	109.3197	0.100	3	109.3197	0.100	3	109.6148	0.957	1536	109.3711	0.934	20908	109.3697	0.937	21039
