358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[5]C[6]2)(C[5]C[5]CH)    C[5](C[5]C[5]HH)(O[5]C[5,6])(CCCO)(H)     O[5](C[5,6]C[5]C[6]2)(C[5]C[5]CH){1|O<1>,3|C<3>,5|H<1>}    C[5](C[5]C[5]HH)(O[5]C[5,6])(CCCO)(H){1|C<4>,1|H<1>,2|C<3>}   1.4460    0.0000    1     1.4460     0.0000    1
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[5]C[6]O[6])(C[5]C[5]CH)    C[5](C[5]C[5]HO)(O[5]C[5,6])(CCHH)(H)     O[5](C[5,6]C[5]C[6]O[6])(C[5]C[5]CH){1|O<2>,3|C<4>,4|H<1>}    C[5](C[5]C[5]HO)(O[5]C[5,6])(CCHH)(H){1|C<4>,1|O<2>,2|H<1>}   1.4375    0.0000    1     1.4375     0.0000    1
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[6,6]C[6]O[5])(C[5]C[5]CH)    C[5](C[5]O[5]CH)(O[5]C[5,6])(CH3)(H)     O[5](C[5,6]C[6,6]C[6]O[5])(C[5]C[5]CH){3|H<1>,5|C<4>}    C[5](C[5]O[5]CH)(O[5]C[5,6])(CH3)(H){2|C<4>}   1.4377    0.0010    2     1.4382     0.0011    3
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[6,6]C[6]O[5])(C[5]C[5]CH)    C[5](C[5]O[5]CH)(O[5]C[5,6])(CH3)(H)     O[5](C[5,6]C[6,6]C[6]O[5])(C[5]C[5]CH){4|C<4>,4|H<1>}    C[5](C[5]O[5]CH)(O[5]C[5,6])(CH3)(H){2|C<4>}   1.4391    0.0000    1     1.4382     0.0011    3
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH)    C[5](C[5]O[5]CH)(O[5]C[5,6])(CC[6a]2O)(H)     O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH){3|C<4>,5|H<1>}    C[5](C[5]O[5]CH)(O[5]C[5,6])(CC[6a]2O)(H){2|C<4>}   1.4296    0.0035    11     1.4296     0.0035    11
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH)    C[5](C[5]O[5]HH)(O[5]C[5,6])(CH3)(H)     O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH){2|C<4>,6|H<1>}    C[5](C[5]O[5]HH)(O[5]C[5,6])(CH3)(H){2|C<4>}   1.4349    0.0000    1     1.4349     0.0000    1
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH)    C[5](C[5]O[5]HH)(O[5]C[5,6])(CHHO)(H)     O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH){3|C<4>,5|H<1>}    C[5](C[5]O[5]HH)(O[5]C[5,6])(CHHO)(H){2|C<4>}   1.4272    0.0000    1     1.4272     0.0000    1
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH)    C[5](C[5]O[5]HH)(O[5]C[5,6])(CN[6]HH)(H)     O[5](C[5,6]C[6]2O[5])(C[5]C[5]CH){2|C<3>,2|H<1>,2|N<3>}    C[5](C[5]O[5]HH)(O[5]C[5,6])(CN[6]HH)(H){2|C<3>}   1.4317    0.0000    1     1.4317     0.0000    1
358    474     4:4:    4:2:4:1:    C[5,6]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5,6]N[5,6]C[6]H)(C[5]C[5]CH)    C[5](C[5]N[5,6]CH)(O[5]C[5,6])(CH3)(H)     O[5](C[5,6]N[5,6]C[6]H)(C[5]C[5]CH){1|N<2>,2|C<3>,3|H<1>}    C[5](C[5]N[5,6]CH)(O[5]C[5,6])(CH3)(H){1|C<3>,1|C<4>,1|H<1>}   1.4354    0.0000    1     1.4354     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[3,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[3,5]CH)(C[5]C[3,5]HS)    C[5](C[3,5]C[3,5]O[3]H)(O[5]C[5])(CN[5]HH)(H)     O[5](C[5]C[3,5]CH)(C[5]C[3,5]HS){1|O<2>,2|H<1>}    C[5](C[3,5]C[3,5]O[3]H)(O[5]C[5])(CN[5]HH)(H){1|S<2>,2|H<1>}   1.4346    0.0000    1     1.4346     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[3,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[3,5]N[6a]H)(C[5]C[3,5]CH)    C[5](C[3,5]C[3,5]C[3]C)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[3,5]N[6a]H)(C[5]C[3,5]CH){1|F<1>,2|C<3>,2|C<4>}    C[5](C[3,5]C[3,5]C[3]C)(O[5]C[5])(CHHO)(H){1|F<1>,1|N<3>,3|H<1>}   1.4490    0.0000    1     1.4490     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,5,6]C[6a]H)(C[5]C[5,5,6]CH)    C[5](C[5,5,6]C[5,5,6]C[6]O[5])(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5,5,6]C[6a]H)(C[5]C[5,5,6]CH){1|O<2>,2|C<3>,3|C<4>}    C[5](C[5,5,6]C[5,5,6]C[6]O[5])(O[5]C[5])(CHHO)(H){1|C<3>,3|H<1>,4|C<4>}   1.4309    0.0000    1     1.4309     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[3x5]HH)(C[5]C[5,5]CH)    C[5](C[5,5]C[3x5]C[5]H)(O[5]C[5])(CCHH)(H)     O[5](C[5]C[3x5]HH)(C[5]C[5,5]CH){1|C<3>,1|H<1>,2|C<4>}    C[5](C[5,5]C[3x5]C[5]H)(O[5]C[5])(CCHH)(H){1|C<3>,2|H<1>,4|C<4>}   1.4283    0.0000    1     1.4283     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,5]CH)(C[5]C[5,5]HO)    C[5](C[5,5]N[5,6a]C[5,5]H)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5,5]CH)(C[5]C[5,5]HO){1|N<3>,1|O<2>,2|H<1>}    C[5](C[5,5]N[5,6a]C[5,5]H)(O[5]C[5])(CHHO)(H){2|C<3>,2|H<1>,2|O<2>}   1.4345    0.0000    1     1.4345     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,5]CH)(C[5]C[5]CC)    C[5](C[5,5]C[5]3)(O[5]C[5])(CCHH)(H)     O[5](C[5]C[5,5]CH)(C[5]C[5]CC){1|C<3>,1|C<4>,2|H<1>}    C[5](C[5,5]C[5]3)(O[5]C[5])(CCHH)(H){1|O<1>,4|C<4>,4|H<1>}   1.4244    0.0000    1     1.4244     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,5]CH)2    C[5](C[5,5]C[5,5]O[5]C)(O[5]C[5])(CCHO)(H)     O[5](C[5]C[5,5]CH)2{1|C<4>,1|H<1>,2|O<2>}    C[5](C[5,5]C[5,5]O[5]C)(O[5]C[5])(CCHO)(H){1|O<2>,2|C<4>,2|H<1>}   1.4284    0.0000    1     1.4284     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,5]CH)2    C[5](C[5,5]C[5,5]O[5]H)(O[5]C[5])(CHHN)(H)     O[5](C[5]C[5,5]CH)2{1|C<4>,1|H<1>,2|O<2>}    C[5](C[5,5]C[5,5]O[5]H)(O[5]C[5])(CHHN)(H){1|H<1>,1|O<2>,3|C<4>}   1.4348    0.0000    1     1.4348     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,5]N[5a]H)(C[5]C[5,5]CH)    C[5](C[5,5]C[5,5]O[5]H)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5,5]N[5a]H)(C[5]C[5,5]CH){2|C<3>,2|H<1>,2|O<2>}    C[5](C[5,5]C[5,5]O[5]H)(O[5]C[5])(CHHO)(H){1|C<4>,1|N<3>,1|O<2>,2|H<1>}   1.4381    0.0000    1     1.4381     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]CH)(C[5]C[5]CC)    C[5](C[5,6]C[5]C[6]2)(O[5]C[5])(CCHH)(H)     O[5](C[5]C[5,6]CH)(C[5]C[5]CC){1|C<3>,1|H<1>,2|C<4>}    C[5](C[5,6]C[5]C[6]2)(O[5]C[5])(CCHH)(H){1|O<1>,3|H<1>,5|C<4>}   1.4441    0.0000    1     1.4441     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]CH)(C[5]N[5,6]CH)    C[5](C[5,6]N[5,6]C[6]H)(O[5]C[5])(CH3)(H)     O[5](C[5]C[5,6]CH)(C[5]N[5,6]CH){1|H<1>,2|C<3>}    C[5](C[5,6]N[5,6]C[6]H)(O[5]C[5])(CH3)(H){1|C<3>,1|C<4>,1|H<1>,1|N<3>,1|O<1>}   1.4367    0.0000    1     1.4367     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]CH)(C[5]N[5,6]HH)    C[5](C[5,6]N[5,6]C[6]H)(O[5]C[5])(CH3)(H)     O[5](C[5]C[5,6]CH)(C[5]N[5,6]HH){1|H<1>,2|C<3>}    C[5](C[5,6]N[5,6]C[6]H)(O[5]C[5])(CH3)(H){1|C<3>,1|N<3>,1|O<1>,2|H<1>}   1.4465    0.0000    1     1.4465     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]CH)2    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCCO)(H)     O[5](C[5]C[5,6]CH)2{1|C<3>,1|C<4>,2|H<1>}    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCCO)(H){1|C<3>,3|C<4>,3|H<1>}   1.4488    0.0087    2     1.4488     0.0087    2
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]CH)2    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCHH)(H)     O[5](C[5]C[5,6]CH)2{1|C<3>,1|C<4>,2|H<1>}    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCHH)(H){1|C<3>,2|H<1>,3|C<4>}   1.4405    0.0094    2     1.4383     0.0067    4
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]CH)2    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCHH)(H)     O[5](C[5]C[5,6]CH)2{1|C<3>,1|C<4>,2|H<1>}    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCHH)(H){1|O<1>,2|H<1>,3|C<4>}   1.4325    0.0000    1     1.4383     0.0067    4
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]CH)2    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCHH)(H)     O[5](C[5]C[5,6]CH)2{2|C<4>,2|H<1>}    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CCHH)(H){1|O<2>,2|H<1>,4|C<4>}   1.4399    0.0000    1     1.4383     0.0067    4
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5,6]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5,6]N[6a]H)(C[5]C[5,6]CH)    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5,6]N[6a]H)(C[5]C[5,6]CH){2|C<3>,2|C<4>,2|H<1>}    C[5](C[5,6]C[5,6]C[6]H)(O[5]C[5])(CHHO)(H){1|C<3>,1|C<4>,1|N<3>,4|H<1>}   1.4442    0.0000    1     1.4442     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[3]C[5]H)(C[5]C[5]CH)    C[5](C[5]C[5]HH)(O[5]C[5])(CCHO)(H)     O[5](C[5]C[3]C[5]H)(C[5]C[5]CH){1|C<4>,1|O<2>,5|H<1>}    C[5](C[5]C[5]HH)(O[5]C[5])(CCHO)(H){1|C<4>,3|H<1>}   1.4375    0.0000    1     1.4375     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]2C)(C[5]C[5]CH)    C[5](C[5]C[5]HH)(O[5]C[5])(CCCO)(H)     O[5](C[5]C[5]2C)(C[5]C[5]CH){1|C<4>,1|O<2>,5|H<1>}    C[5](C[5]C[5]HH)(O[5]C[5])(CCCO)(H){2|C<4>,2|H<1>}   1.4389    0.0000    1     1.4360     0.0041    2
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]2C)(C[5]C[5]CH)    C[5](C[5]C[5]HH)(O[5]C[5])(CCCO)(H)     O[5](C[5]C[5]2C)(C[5]C[5]CH){2|C<4>,5|H<1>}    C[5](C[5]C[5]HH)(O[5]C[5])(CCCO)(H){2|C<4>,2|H<1>}   1.4331    0.0000    1     1.4360     0.0041    2
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]2H)(C[5]C[5]CH)    C[5](C[5]C[5]HH)(O[5]C[5])(CCHO)(H)     O[5](C[5]C[5]2H)(C[5]C[5]CH){1|C<4>,1|O<2>,5|H<1>}    C[5](C[5]C[5]HH)(O[5]C[5])(CCHO)(H){1|C<4>,3|H<1>}   1.4406    0.0015    2     1.4406     0.0015    2
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CC)(C[5]C[5]CH)    C[5](C[5]C[5]CC)(O[5]C[5])(CC[6]HH)(H)     O[5](C[5]C[5]CC)(C[5]C[5]CH){1|H<1>,3|C<4>}    C[5](C[5]C[5]CC)(O[5]C[5])(CC[6]HH)(H){1|H<1>,3|C<4>}   1.4390    0.0000    1     1.4390     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CC)(C[5]C[5]CH)    C[5](C[5]C[5]HH)(O[5]C[5])(CCCO)(H)     O[5](C[5]C[5]CC)(C[5]C[5]CH){4|H<1>}    C[5](C[5]C[5]HH)(O[5]C[5])(CCCO)(H){2|C<4>,2|H<1>}   1.4394    0.0000    1     1.4394     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]CO)    C[5](C[5]C[5]HO)(O[5]C[5])(CClHH)(H)     O[5](C[5]C[5]CH)(C[5]C[5]CO){2|H<1>,2|O<2>}    C[5](C[5]C[5]HO)(O[5]C[5])(CClHH)(H){1|C<4>,1|H<1>,2|O<2>}   1.4440    0.0000    1     1.4440     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]CO)    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5]CH)(C[5]C[5]CO){2|H<1>,2|O<2>}    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H){1|C<4>,1|H<1>,2|O<2>}   1.4372    0.0031    2     1.4372     0.0031    2
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HH)    C[5](C[5]C[5]HO)(O[5]C[5])(CHHN)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HH){1|C<3>,1|H<1>,2|O<2>}    C[5](C[5]C[5]HO)(O[5]C[5])(CHHN)(H){1|C<3>,1|O<2>,2|H<1>}   1.4347    0.0043    2     1.4347     0.0043    2
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HH)    C[5](C[5]N[5a]C[5]H)(O[5]C[5])(CCHH)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HH){1|N<3>,3|H<1>}    C[5](C[5]N[5a]C[5]H)(O[5]C[5])(CCHH)(H){2|C<3>,4|H<1>}   1.4344    0.0000    1     1.4344     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HN)    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HN){1|O<2>,3|H<1>}    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H){1|N<3>,3|H<1>}   1.4366    0.0000    1     1.4366     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HO)    C[5](C[5]C[5]HO)(O[5]C[5])(CCHO)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HO){1|O<2>,3|H<1>}    C[5](C[5]C[5]HO)(O[5]C[5])(CCHO)(H){1|O<2>,3|H<1>}   1.4342    0.0000    1     1.4342     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HO)    C[5](C[5]C[5]HO)(O[5]C[5])(CH3)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HO){2|H<1>,2|O<2>}    C[5](C[5]C[5]HO)(O[5]C[5])(CH3)(H){2|H<1>,2|O<2>}   1.4332    0.0000    1     1.4332     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HO)    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HO){1|C<4>,1|O<2>,2|H<1>}    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H){1|C<4>,1|O<2>,2|H<1>}   1.4435    0.0035    2     1.4420     0.0048    6
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HO)    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HO){1|O<2>,3|H<1>}    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H){1|O<2>,3|H<1>}   1.4375    0.0006    2     1.4420     0.0048    6
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HO)    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HO){2|H<1>,2|O<2>}    C[5](C[5]C[5]HO)(O[5]C[5])(CHHO)(H){2|H<1>,2|O<2>}   1.4451    0.0060    2     1.4420     0.0048    6
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]C[5]HO)    C[5](C[5]C[5]HO)(O[5]C[5])(CHHS)(H)     O[5](C[5]C[5]CH)(C[5]C[5]HO){2|H<1>,2|O<2>}    C[5](C[5]C[5]HO)(O[5]C[5])(CHHS)(H){2|H<1>,2|O<2>}   1.4494    0.0000    1     1.4494     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]N[5]CC)    C[5](C[5]N[5]CH)(O[5]C[5])(CCCH)(H)     O[5](C[5]C[5]CH)(C[5]N[5]CC){1|C<3>,1|C<4>,1|H<1>}    C[5](C[5]N[5]CH)(O[5]C[5])(CCCH)(H){1|C<3>,2|C<4>}   1.4409    0.0000    1     1.4409     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]N[5]CH)    C[5](C[5]N[5]CH)(O[5]C[5])(CH3)(H)     O[5](C[5]C[5]CH)(C[5]N[5]CH){1|H<1>,2|C<3>}    C[5](C[5]N[5]CH)(O[5]C[5])(CH3)(H){1|C<3>,1|C<4>,1|H<1>}   1.4325    0.0000    1     1.4325     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]N[5]HH)    C[5](C[5]N[5]CH)(O[5]C[5])(CH3)(H)     O[5](C[5]C[5]CH)(C[5]N[5]HH){1|Cu<5>,1|C<3>,2|H<1>}    C[5](C[5]N[5]CH)(O[5]C[5])(CH3)(H){1|Cu<5>,3|H<1>}   1.4298    0.0106    3     1.4298     0.0106    3
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]C[3]O[5]H)(O[5]C[5])(CHHO)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<4>,1|H<1>}    C[5](C[5]C[3]O[5]H)(O[5]C[5])(CHHO)(H){1|H<1>,1|O<2>,3|C<4>}   1.4417    0.0000    1     1.4417     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(O[5]C[5])(CCCO)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<4>,1|H<1>}    C[5](C[5]C[5]O[5]H)(O[5]C[5])(CCCO)(H){1|H<1>,1|O<2>,3|C<4>}   1.4419    0.0000    1     1.4419     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(O[5]C[5])(CCHO)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<4>,1|H<1>}    C[5](C[5]C[5]O[5]H)(O[5]C[5])(CCHO)(H){1|H<1>,1|O<2>,3|C<4>}   1.4200    0.0000    1     1.4200     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]C[6]O[5]H)(O[5]C[5])(CCCO)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<4>,1|H<1>}    C[5](C[5]C[6]O[5]H)(O[5]C[5])(CCCO)(H){1|H<1>,4|C<4>}   1.4405    0.0000    1     1.4405     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]N[6a]O[5]H)(O[5]C[5])(CCHO)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|H<1>,1|N<3>}    C[5](C[5]N[6a]O[5]H)(O[5]C[5])(CCHO)(H){2|C<3>,2|C<4>}   1.4389    0.0000    1     1.4389     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]O[5]CC)(O[5]C[5])(CH3)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){2|C<4>}    C[5](C[5]O[5]CC)(O[5]C[5])(CH3)(H){2|C<4>}   1.4375    0.0000    1     1.4375     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]O[5]CH)(O[5]C[5])(CC3)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<2>,1|H<1>}    C[5](C[5]O[5]CH)(O[5]C[5])(CC3)(H){2|C<4>}   1.4295    0.0000    1     1.4295     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]O[5]CH)(O[5]C[5])(CCCH)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<4>,1|H<1>}    C[5](C[5]O[5]CH)(O[5]C[5])(CCCH)(H){2|C<4>}   1.4277    0.0000    1     1.4277     0.0000    1
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]O[5]CH)(O[5]C[5])(CCCO)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<4>,1|H<1>}    C[5](C[5]O[5]CH)(O[5]C[5])(CCCO)(H){2|C<4>}   1.4300    0.0002    5     1.4300     0.0002    5
358    474     4:4:    4:2:4:1:    C[5]-4:C[5]-4:     C[5]-4:O[5]-2:C-4:H-1:     Y    O[5](C[5]C[5]CH)(C[5]O[5]CC)    C[5](C[5]O[5]CH)(O[5]C[5])(CCHN)(H)     O[5](C[5]C[5]CH)(C[5]O[5]CC){1|C<3>,1|H<1>}    C[5](C[5]O[5]CH)(O[5]C[5])(CCHN)(H){2|C<4>}   1.4309    0.0107    2     1.4322     0.0070    6
