960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_2_2_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(CC[6a]CH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2     O(CC[6a]CH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2   1.5919    0.0098    3     1.5919     0.0098    3
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(CC[3,6]HH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2     O(CC[3,6]HH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2   1.5739    0.0000    1     1.5739     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(CC[3x6]HH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2     O(CC[3x6]HH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2   1.5803    0.0000    1     1.5803     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(CC[5,6]HH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2     O(CC[5,6]HH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2   1.5710    0.0053    4     1.5710     0.0053    4
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(SC[6a]OO)(CC[5]HH)    S(C[6a]C[6a]2)(OC)(O)2     O(SC[6a]OO)(CC[5]HH)    S(C[6a]C[6a]2)(OC)(O)2   1.5719    0.0077    20     1.5719     0.0077    20
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(SC[6a]OO)(CC[6]HH)    S(C[6a]C[6a]2)(OC)(O)2     O(SC[6a]OO)(CC[6]HH)    S(C[6a]C[6a]2)(OC)(O)2   1.5740    0.0061    6     1.5740     0.0061    6
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     N-3_2_0:O-3_3:O-3:O-3     O(CCHH)(SNOO)    S(NCH)(OC)(O)2     O(CCHH)(SNOO)    S(NCH)(OC)(O)2   1.5786    0.0131    7     1.5786     0.0131    7
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     N[3]-3_3_2:O-3_3:O-3:O-3     O(SN[3]OO)(CCHH)    S(N[3]C[3]2)(OC)(O)2     O(SN[3]OO)(CCHH)    S(N[3]C[3]2)(OC)(O)2   1.5607    0.0034    7     1.5607     0.0034    7
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_2_2_2     N[5]-3_3_2:O-3_3:O-3:O-3     O(SN[5]OO)(CCHH)    S(N[5]C[5]2)(OC)(O)2     O(SN[5]OO)(CCHH)    S(N[5]C[5]2)(OC)(O)2   1.5517    0.0000    1     1.5517     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N-3_0_0:O-3_3:O-3:O-3     O(CC[6]HH)(SNOO)    S(NHH)(OC)(O)2     O(CC[6]HH)(SNOO)    S(NHH)(OC)(O)2   1.5700    0.0086    2     1.5700     0.0086    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N-3_3_0:O-3_3:O-3:O-3     O(CCHH)(SNOO)    S(NC[3]H)(OC)(O)2     O(CCHH)(SNOO)    S(NC[3]H)(OC)(O)2   1.5857    0.0092    4     1.5857     0.0092    4
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N-3_3_0:O-3_3:O-3:O-3     O(CCHH)(SNOO)    S(NC[5]H)(OC)(O)2     O(CCHH)(SNOO)    S(NC[5]H)(OC)(O)2   1.5700    0.0073    5     1.5700     0.0073    5
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N-3_3_0:O-3_3:O-3:O-3     O(CCHH)(SNOO)    S(NC[6]H)(OC)(O)2     O(CCHH)(SNOO)    S(NC[6]H)(OC)(O)2   1.5658    0.0165    2     1.5658     0.0165    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N-3_3_0:O-3_3:O-3:O-3     O(CC[5,6]HH)(SNOO)    S(NCH)(OC)(O)2     O(CC[5,6]HH)(SNOO)    S(NCH)(OC)(O)2   1.5722    0.0000    1     1.5722     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N-3_3_0:O-3_3:O-3:O-3     O(CC[6]HH)(SNOO)    S(NC[6]H)(OC)(O)2     O(CC[6]HH)(SNOO)    S(NC[6]H)(OC)(O)2   1.5621    0.0003    2     1.5621     0.0003    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N-3_3_3:O-3_3:O-3:O-3     O(CCHH)(SNOO)    S(NCS)(OC)(O)2     O(CCHH)(SNOO)    S(NCS)(OC)(O)2   1.5508    0.0000    1     1.5508     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N[5]-3_3_3:O-3_3:O-3:O-3     O(SN[5]OO)(CCHH)    S(N[5]C[5,5]C[5])(OC)(O)2     O(SN[5]OO)(CCHH)    S(N[5]C[5,5]C[5])(OC)(O)2   1.5940    0.0000    1     1.5940     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N[6]-3_3_3:O-3_3:O-3:O-3     O(SN[6]OO)(CCHH)    S(N[6]C[5,6]C[6])(OC)(O)2     O(SN[6]OO)(CCHH)    S(N[6]C[5,6]C[6])(OC)(O)2   1.5891    0.0024    2     1.5891     0.0024    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_0_0:S-3_3_2_2     N[6]-3_3_3:O-3_3:O-3:O-3     O(SN[6]OO)(CCHH)    S(N[6]C[6]2)(OC)(O)2     O(SN[6]OO)(CCHH)    S(N[6]C[6]2)(OC)(O)2   1.5694    0.0000    2     1.5694     0.0000    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_1_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(CC[5,5]CH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2     O(CC[5,5]CH)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2   1.6022    0.0000    1     1.6022     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_2_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(CC[6,6]C[6a]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2     O(CC[6,6]C[6a]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC)(O)2   1.5804    0.0006    2     1.5804     0.0006    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_2_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(SC[6a]OO)(CCCH)    S(C[6a]C[6a]2)(OC)(O)2     O(SC[6a]OO)(CCCH)    S(C[6a]C[6a]2)(OC)(O)2   1.5846    0.0043    7     1.5846     0.0043    7
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(SC[6a]OO)(CC[3]CH)    S(C[6a]C[6a]2)(OC)(O)2     O(SC[6a]OO)(CC[3]CH)    S(C[6a]C[6a]2)(OC)(O)2   1.5678    0.0046    2     1.5678     0.0046    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(SC[6a]OO)(CC[6]CH)    S(C[6a]C[6a]2)(OC)(O)2     O(SC[6a]OO)(CC[6]CH)    S(C[6a]C[6a]2)(OC)(O)2   1.5658    0.0000    1     1.5658     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[5]-3_3_2_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[5]C[5]2H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[5])(O)2     O(C[5]C[5]2H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[5])(O)2   1.5943    0.0206    3     1.5943     0.0206    3
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[5]-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[5]C[5,5]C[5]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[5])(O)2     O(C[5]C[5,5]C[5]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[5])(O)2   1.5843    0.0085    4     1.5843     0.0085    4
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[6,6]-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[6,6]C[3x6]2H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6,6])(O)2     O(C[6,6]C[3x6]2H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6,6])(O)2   1.5796    0.0086    6     1.5796     0.0086    6
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[6,6]-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[6,6]C[5,3x6]C[6,6]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6,6])(O)2     O(C[6,6]C[5,3x6]C[6,6]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6,6])(O)2   1.5756    0.0000    1     1.5756     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[6]-3_3_2_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[6]C[6]2H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6])(O)2     O(C[6]C[6]2H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6])(O)2   1.5714    0.0085    25     1.5714     0.0085    25
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[6]-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[6]C[5,6]C[6]H)(SC[6a]OO)    S(C[6a]C[6a,6a]C[6a])(OC[6])(O)2     O(C[6]C[5,6]C[6]H)(SC[6a]OO)    S(C[6a]C[6a,6a]C[6a])(OC[6])(O)2   1.5939    0.0215    2     1.5939     0.0215    2
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[6]-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[6]C[5,6]C[6]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6])(O)2     O(C[6]C[5,6]C[6]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6])(O)2   1.5699    0.0000    1     1.5699     0.0000    1
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    C[6]-3_3_3_0:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(C[6]C[6,6]C[6]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6])(O)2     O(C[6]C[6,6]C[6]H)(SC[6a]OO)    S(C[6a]C[6a]2)(OC[6])(O)2   1.5787    0.0123    5     1.5787     0.0123    5
960    985     SP3_SP3    N:O    4:4:    3:2:1:1:    S-3_2_2_2:S-3_2_2_2     C[6a]-3_2_2:O-3_3:O-3:O-3     O(SC[6a]OO)2    S(C[6a]C[6a]2)(OS)(O)2     O(SC[6a]OO)2    S(C[6a]C[6a]2)(OS)(O)2   1.6487    0.0112    2     1.6487     0.0112    2
960    985     SP3_SP3    N:O    4:4:    3:3:4:2:    C-3_3_0_0:S-3_3_2_2     C-3_3_3_3:C[6a]-3_2_2:C[6a]-3_2_2:O-3_3     O(SC[6a]2C)(CC[5]HH)    S(C[6a]C[6a]2)2(CC3)(OC)     O(SC[6a]2C)(CC[5]HH)    S(C[6a]C[6a]2)2(CC3)(OC)   1.6504    0.0000    1     1.6504     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    B-3_2_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(BC[5]Cl2)(SCOO)    S(CF3)(OB)(O)2     O(BC[5]Cl2)(SCOO)    S(CF3)(OB)(O)2   1.5269    0.0000    1     1.5269     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    B-3_2_2_2:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(BC[6a]2C)(SCOO)    S(CF3)(OB)(O)2     O(BC[6a]2C)(SCOO)    S(CF3)(OB)(O)2   1.4978    0.0023    2     1.4978     0.0023    2
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    B-3_2_2_2:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(BC[6a]2O)(SCOO)    S(CF3)(OB)(O)2     O(BC[6a]2O)(SCOO)    S(CF3)(OB)(O)2   1.5014    0.0000    1     1.5014     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    B-3_3_0_0:S-3_3_2_2     C-3_3_0_0:O-3_3:O-3:O-3     O(BHHN)(SCOO)    S(CC[5,5,6]HH)(OB)(O)2     O(BHHN)(SCOO)    S(CC[5,5,6]HH)(OB)(O)2   1.5306    0.0000    1     1.5306     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    B-3_3_3_2:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(BC[5]CC)(SCOO)    S(CF3)(OB)(O)2     O(BC[5]CC)(SCOO)    S(CF3)(OB)(O)2   1.4536    0.0000    1     1.4536     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_2_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[6a]HH)(SCOO)    S(CH3)(OC)(O)2     O(CC[6a]HH)(SCOO)    S(CH3)(OC)(O)2   1.5783    0.0001    2     1.5783     0.0001    2
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CCHH)(SCOO)    S(CH3)(OC)(O)2     O(CCHH)(SCOO)    S(CH3)(OC)(O)2   1.5795    0.0097    9     1.5795     0.0097    9
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[3x4,3x6]HH)(SCOO)    S(CH3)(OC)(O)2     O(CC[3x4,3x6]HH)(SCOO)    S(CH3)(OC)(O)2   1.5690    0.0000    1     1.5690     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[5,5]HH)(SCOO)    S(CF3)(OC)(O)2     O(CC[5,5]HH)(SCOO)    S(CF3)(OC)(O)2   1.5562    0.0000    1     1.5562     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[5,5]HH)(SCOO)    S(CH3)(OC)(O)2     O(CC[5,5]HH)(SCOO)    S(CH3)(OC)(O)2   1.5807    0.0000    1     1.5807     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[5]HH)(SCOO)    S(CH3)(OC)(O)2     O(CC[5]HH)(SCOO)    S(CH3)(OC)(O)2   1.5758    0.0044    3     1.5758     0.0044    3
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[6]HH)(SCOO)    S(CH3)(OC)(O)2     O(CC[6]HH)(SCOO)    S(CH3)(OC)(O)2   1.5767    0.0000    1     1.5767     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_2_0_0:O-3_3:O-3:O-3     O(CCHH)(SCOO)    S(CCHH)(OC)(O)2     O(CCHH)(SCOO)    S(CCHH)(OC)(O)2   1.5626    0.0000    1     1.5626     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_0_0:S-3_3_2_2     C-3_3_0_0:O-3_3:O-3:O-3     O(CCHH)(SCOO)    S(CC[5,5,6]HH)(OC)(O)2     O(CCHH)(SCOO)    S(CC[5,5,6]HH)(OC)(O)2   1.5747    0.0031    2     1.5747     0.0031    2
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_2_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CCCH)(SCOO)    S(CH3)(OC)(O)2     O(CCCH)(SCOO)    S(CH3)(OC)(O)2   1.5869    0.0128    4     1.5869     0.0128    4
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_3_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[5]CH)(SCOO)    S(CH3)(OC)(O)2     O(CC[5]CH)(SCOO)    S(CH3)(OC)(O)2   1.5839    0.0000    1     1.5839     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C-3_3_3_0:S-3_3_2_2     C-3_0_0_0:O-3_3:O-3:O-3     O(CC[6]CH)(SCOO)    S(CH3)(OC)(O)2     O(CC[6]CH)(SCOO)    S(CH3)(OC)(O)2   1.5867    0.0000    1     1.5867     0.0000    1
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C[6,6]-3_3_3_0:S-3_3_2_2     C-3_3_0_0:O-3_3:O-3:O-3     O(C[6,6]C[3x6]2H)(SCOO)    S(CC[5,5,6]HH)(OC[6,6])(O)2     O(C[6,6]C[3x6]2H)(SCOO)    S(CC[5,5,6]HH)(OC[6,6])(O)2   1.5933    0.0064    6     1.5933     0.0064    6
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C[6]-3_3_3_0:S-3_3_2_2     C-3_3_0_0:O-3_3:O-3:O-3     O(C[6]C[5,6]C[6]H)(SCOO)    S(CC[5,5,6]HH)(OC[6])(O)2     O(C[6]C[5,6]C[6]H)(SCOO)    S(CC[5,5,6]HH)(OC[6])(O)2   1.5785    0.0007    2     1.5785     0.0007    2
960    985     SP3_SP3    N:O    4:4:    4:2:1:1:    C[6]-3_3_3_0:S-3_3_2_2     C-3_3_0_0:O-3_3:O-3:O-3     O(C[6]C[6]2H)(SCOO)    S(CC[5,5,6]HH)(OC[6])(O)2     O(C[6]C[6]2H)(SCOO)    S(CC[5,5,6]HH)(OC[6])(O)2   1.5849    0.0084    3     1.5849     0.0084    3
960    985     SP3_SP3    N:O    4:4:    4:4:4:2:    C-3_2_2_0:S-3_3_3_3     C-3_0_0_0:C-3_0_0_0:C-3_3_3_3:O-3_3     O(CCCH)(SC3)    S(CC3)(CH3)2(OC)     O(CCCH)(SC3)    S(CC3)(CH3)2(OC)   1.6820    0.0000    1     1.6820     0.0000    1
960    997     SP2_SP3    N:S    3:4:    3:3:2:1:    C[6a]-2_2_2:P[4]-3_3_2_0     N[4]-3_3_3:N[4]-3_3_3:O-3_2:S-3     O(C[6a]C[6a]2)(P[4]N[4]2S)    P[4](N[4]P[4]C)2(OC[6a])(S)     O(C[6a]C[6a]2)(P[4]N[4]2S)    P[4](N[4]P[4]C)2(OC[6a])(S){1|N<3>,1|S<1>}   1.6173    0.0002    2     1.6173     0.0002    2
960    997     SP2_SP3    N:S    3:4:    3:3:2:1:    C[6a]-2_2_2:P[4]-3_3_2_2     N[4]-3_3_3:N[4]-3_3_3:O-3_2:O-3     O(C[6a]C[6a]2)(P[4]N[4]2O)    P[4](N[4]P[4]C)2(OC[6a])(O)     O(C[6a]C[6a]2)(P[4]N[4]2O)    P[4](N[4]P[4]C)2(OC[6a])(O){1|O<1>,1|O<2>}   1.5823    0.0025    4     1.5823     0.0025    4
960    997     SP2_SP3    N:S    4:3:    3:3:2:1:    C[6a]-2_2_2:P[4]-3_3_2_0     N[4]-3_3_3:N[4]-3_3_3:O-3_2:Se-3     O(P[4]N[4]2Se)(C[6a]C[6a]2)    P[4](N[4]P[4]C)2(OC[6a])(Se)     O(P[4]N[4]2Se)(C[6a]C[6a]2)    P[4](N[4]P[4]C)2(OC[6a])(Se){1|Se<1>,1|N<3>}   1.6185    0.0010    2     1.6099     0.0090    5
960    997     SP2_SP3    N:S    4:3:    3:3:2:1:    C[6a]-2_2_2:P[4]-3_3_2_0     N[4]-3_3_3:N[4]-3_3_3:O-3_2:Se-3     O(P[4]N[4]2Se)(C[6a]C[6a]2)    P[4](N[4]P[4]C)2(OC[6a])(Se)     O(P[4]N[4]2Se)(C[6a]C[6a]2)    P[4](N[4]P[4]C)2(OC[6a])(Se){1|Se<1>,1|O<2>}   1.6043    0.0063    3     1.6099     0.0090    5
960    997     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_0_0:P[4]-3_3_3_0     N[4]-3_3_3:N[4]-3_3_3:O-3_3:S-3     O(P[4]N[4]2S)(CCHH)    P[4](N[4]P[4]C)2(OC)(S)     O(P[4]N[4]2S)(CCHH)    P[4](N[4]P[4]C)2(OC)(S){1|N<3>,1|S<1>}   1.5883    0.0050    6     1.5844     0.0062    14
960    997     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_0_0:P[4]-3_3_3_0     N[4]-3_3_3:N[4]-3_3_3:O-3_3:S-3     O(P[4]N[4]2S)(CCHH)    P[4](N[4]P[4]C)2(OC)(S)     O(P[4]N[4]2S)(CCHH)    P[4](N[4]P[4]C)2(OC)(S){1|O<2>,1|S<1>}   1.5815    0.0056    8     1.5844     0.0062    14
960    998     SP2_SP3    N:D    3:4:    2:2:2:1:    C[6a]-2_2_2:P-3_2_2_2     O-3_0:O-3_2:O-3_2:O-3     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OH)(O)     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OH)(O)   1.5589    0.0000    1     1.5589     0.0000    1
960    998     SP2_SP3    N:D    4:3:    3:2:2:1:    C-2_2_0:P-3_2_2_2     C[6a]-3_2_2:O-3_2:O-3_3:O-3     O(PC[6a]OO)(CCH)    P(C[6a]C[6a]2)(OC)2(O)     O(PC[6a]OO)(CCH)    P(C[6a]C[6a]2)(OC)2(O)   1.5544    0.0000    1     1.5544     0.0000    1
960    998     SP2_SP3    N:O    3:4:    2:1:1:1:    C[6a]-2_2_2:P-2_2_0_0     Cl-3:Cl-3:O-3_2:O-3     O(C[6a]C[6a]2)(PCl2O)    P(OC[6a])(Cl)2(O)     O(C[6a]C[6a]2)(PCl2O)    P(OC[6a])(Cl)2(O)   1.5697    0.0000    1     1.5697     0.0000    1
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6]-2_1_1:P-2_2_2_0     N-3_3:O-3_2:O-3_2:S-3     O(C[6]C[6]2)(PNOS)    P(OC[6])2(NP)(S)     O(C[6]C[6]2)(PNOS)    P(OC[6])2(NP)(S)   1.5690    0.0000    1     1.5690     0.0000    1
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6]-3_2_2:P-2_2_2_2     O-3_2:O-3_2:O-3_2:O-3     O(C[6]C[6]2)(PO3)    P(OC[6a])2(OC[6])(O)     O(C[6]C[6]2)(PO3)    P(OC[6a])2(OC[6])(O)   1.5681    0.0011    2     1.5681     0.0011    2
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6a]-2_2_2:P-2_2_2_0     O-3_2:O-3_2:O-3_2:S-3     O(C[6a]C[6a]2)(POOS)    P(OC[6a])3(S)     O(C[6a]C[6a]2)(POOS)    P(OC[6a])3(S)   1.5618    0.0000    1     1.5618     0.0000    1
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6a]-2_2_2:P-2_2_2_2     O-3_2:O-3_2:O-3_2:O-3     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OC)(O)     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OC)(O)   1.5664    0.0037    3     1.5664     0.0037    3
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6a]-2_2_2:P-2_2_2_2     O-3_2:O-3_2:O-3_2:O-3     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OC[6])(O)     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OC[6])(O)   1.5659    0.0043    3     1.5659     0.0043    3
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6a]-2_2_2:P-2_2_2_2     O-3_2:O-3_2:O-3_2:O-3     O(C[6a]C[6a]2)(PO3)    P(OC[6a])3(O)     O(C[6a]C[6a]2)(PO3)    P(OC[6a])3(O)   1.5653    0.0029    4     1.5653     0.0029    4
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6a]-2_2_2:P-3_2_2_2     O-3_0:O-3_2:O-3_2:O-3     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OH)(O)     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OH)(O)   1.5679    0.0030    2     1.5679     0.0030    2
960    998     SP2_SP3    N:O    3:4:    2:2:2:1:    C[6a]-2_2_2:P-3_3_2_2     O-3_0:O-3_0:O-3_2:O-3     O(C[6a]C[6a]2)(PO3)    P(OC[6a])(OH)2(O)     O(C[6a]C[6a]2)(PO3)    P(OC[6a])(OH)2(O)   1.5650    0.0027    4     1.5650     0.0027    4
960    998     SP2_SP3    N:O    3:4:    2:2:2:2:    C[6a]-2_2_2:P-2_2_2_2     N-3_3:O-3_2:O-3_2:O-3_2     O(C[6a]C[6a]2)(PNOO)    P(OC[6a])3(NS)     O(C[6a]C[6a]2)(PNOO)    P(OC[6a])3(NS)   1.5655    0.0037    2     1.5655     0.0037    2
960    998     SP2_SP3    N:O    3:4:    2:2:2:2:    C[6a]-2_2_2:P-3_3_2_2     O-3_0:O-3_0:O-3_2:O-3_2     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OH)2     O(C[6a]C[6a]2)(PO3)    P(OC[6a])2(OH)2   1.5617    0.0000    1     1.5617     0.0000    1
960    998     SP2_SP3    N:O    3:4:    2:2:3:1:    C[6a]-2_2_2:P-2_2_2_2     N-3_2_0:O-3_2:O-3_2:O-3     O(C[6a]C[6a]2)(PNOO)    P(OC[6a])2(NCH)(O)     O(C[6a]C[6a]2)(PNOO)    P(OC[6a])2(NCH)(O)   1.5668    0.0037    2     1.5668     0.0037    2
960    998     SP2_SP3    N:O    3:4:    2:2:4:1:    C[6a]-2_2_2:P-3_2_2_2     C-3_3_2_0:O-3_2:O-3_2:O-3     O(C[6a]C[6a]2)(PCOO)    P(OC[6a])2(CCHN)(O)     O(C[6a]C[6a]2)(PCOO)    P(OC[6a])2(CCHN)(O)   1.5669    0.0019    3     1.5669     0.0019    3
