818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[5a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]H)(CC[5a]H)    C(C[5]C[5,6a]C[5])(C[5a]C[5a]O[5a])(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]H)(CC[5a]H){1|H<1>,3|C<3>}    C(C[5]C[5,6a]C[5])(C[5a]C[5a]O[5a])(H)   1.3777    0.0216    2     1.3777     0.0216    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[5a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[5a]H)    C(C[5]C[5,6a]C[5])(C[5a]C[5a]N[5a])(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[5a]H){2|C<3>,2|H<1>}    C(C[5]C[5,6a]C[5])(C[5a]C[5a]N[5a])(H)   1.3570    0.0045    2     1.3570     0.0045    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[5a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[5a]H)    C(C[5]C[5,6a]C[5])(C[5a]C[5a]O[5a])(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[5a]H){2|C<3>,2|H<1>}    C(C[5]C[5,6a]C[5])(C[5a]C[5a]O[5a])(H)   1.3524    0.0000    1     1.3524     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[5a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]O[5]O)(CC[5a]H)    C(C[5]C[5,6a]C[5])(C[5a]C[5a]O[5a])(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]O[5]O)(CC[5a]H){1|H<1>,2|C<3>}    C(C[5]C[5,6a]C[5])(C[5a]C[5a]O[5a])(H)   1.3476    0.0000    1     1.3476     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]C)(CC[6a]H)    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]C)(CC[6a]H){1|H<1>,3|C<3>}    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)   1.3483    0.0000    2     1.3483     0.0000    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]H)(CC[6a]H)    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]H)(CC[6a]H){2|C<3>,2|H<1>}    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)   1.3446    0.0021    2     1.3446     0.0021    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[6a]H)    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[6a]H){1|C<4>,1|H<1>,2|C<3>}    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)   1.3444    0.0000    1     1.3431     0.0099    21
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[6a]H)    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[6a]H){1|H<1>,3|C<3>}    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)   1.3390    0.0000    1     1.3431     0.0099    21
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[6a]H)    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CC[6a]H){2|C<3>,2|H<1>}    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(H)   1.3433    0.0103    19     1.3431     0.0099    21
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[6a]-3:O-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]I)(CC[6a]O)    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(O)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]I)(CC[6a]O){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(O)   1.5069    0.0000    1     1.5069     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:C[6a]-3:O-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[6a]S[5])(CC[6a]O)    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(O)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[6a]S[5])(CC[6a]O){1|H<1>,4|C<3>}    C(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(O)   1.4900    0.0000    1     1.4900     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:N-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]Cl)(CHN)    C(C[5]C[5,6a]C[5])(NCC)(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]C[5]Cl)(CHN){1|H<1>,3|C<3>}    C(C[5]C[5,6a]C[5])(NCC)(H)   1.4161    0.0068    2     1.4161     0.0068    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[5]-3:N-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CHN)    C(C[5]C[5,6a]C[5])(NCH)(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]N[5]O)(CHN){1|C<4>,1|H<1>,2|C<3>}    C(C[5]C[5,6a]C[5])(NCH)(H)   1.3417    0.0000    1     1.3417     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:C[5]-3:C-3:     C[6,6]-3:C[5]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(C[5]S[5]H)(CC[6,6]H)    C(C[6,6]C[6,6]N[3x6])(C[5]C[5,6a]C[5])(H)     C[5](C[5,6a]C[5,6a]C[6a])(C[5]S[5]H)(CC[6,6]H){1|H<1>,2|C<3>}    C(C[6,6]C[6,6]N[3x6])(C[5]C[5,6a]C[5])(H)   1.4597    0.0000    1     1.4597     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CCH)    C(C[5]C[5,6a]N[5])(CC[6a]O)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CCH){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(CC[6a]O)(H)   1.3424    0.0000    1     1.3424     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CCH)    C(C[5]C[5,6a]N[5])(CN[6]O)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CCH){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(CN[6]O)(H)   1.3360    0.0000    1     1.3360     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CCH)    C(C[5]C[5,6a]N[5])(COO)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CCH){1|C<3>,1|H<1>,1|N<2>,1|O<1>}    C(C[5]C[5,6a]N[5])(COO)(H)   1.3501    0.0002    2     1.3501     0.0002    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CCH)    C(C[5]C[5,6a]N[5])(CCO)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CCH){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(CCO)(H)   1.3512    0.0001    2     1.3512     0.0001    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CCH)    C(C[5]C[5,6a]N[5])(CN[6]O)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CCH){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(CN[6]O)(H)   1.3554    0.0000    1     1.3554     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]O)(CCH)    C(C[5]C[5,6a]N[5])(COO)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]O)(CCH){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(COO)(H)   1.3438    0.0000    1     1.3438     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C[5a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CC[5a]H)    C(C[5]C[5,6a]N[5])(C[5a]C[5a]N[5a])(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CC[5a]H){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(C[5a]C[5a]N[5a])(H)   1.3483    0.0000    1     1.3483     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CC[6a]H)    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]C)(CC[6a]H){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)   1.3379    0.0048    5     1.3379     0.0048    5
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CC[6a]H)    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CC[6a]H){1|H<1>,1|O<1>,2|C<3>}    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)   1.3356    0.0068    4     1.3366     0.0063    5
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CC[6a]H)    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[5]H)(CC[6a]H){1|O<1>,1|O<2>,2|C<3>}    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)   1.3407    0.0000    1     1.3366     0.0063    5
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C[6a]-3:H-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[6a]C[5])(CC[6a]H)    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]C[6a]C[5])(CC[6a]H){1|H<1>,1|O<1>,4|C<3>}    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(H)   1.3354    0.0041    3     1.3354     0.0041    3
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5,6a]-3:N[5]-3:C-3:     C[5]-3:C[6a]-3:O-1:     C[5](C[5,6a]C[5,6a]C[6a])(N[5]B[5]C)(CC[6a]O)    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(O)     C[5](C[5,6a]C[5,6a]C[6a])(N[5]B[5]C)(CC[6a]O){1|H<1>,4|C<3>}    C(C[5]C[5,6a]N[5])(C[6a]C[6a]2)(O)   1.5152    0.0000    1     1.5152     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:Br-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CBrC)    C(C[5]C[5]2)(CCH)(Br)     C[5](C[5]C[5]C)(C[5]C[5]H)(CBrC){2|H<1>}    C(C[5]C[5]2)(CCH)(Br)   1.3828    0.0130    2     1.3828     0.0130    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5,5,6]C)(C[5]C[5,5,6]O)(CCH)    C(C[5]C[5]2)(CC[6]H)(H)     C[5](C[5]C[5,5,6]C)(C[5]C[5,5,6]O)(CCH){1|Br<1>,1|H<1>,2|C<4>}    C(C[5]C[5]2)(CC[6]H)(H)   1.4421    0.0000    1     1.4421     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5,5,6]C[6])(C[5]C[5,5,6]O)(CCH)    C(C[5]C[5]2)(CC[6]H)(H)     C[5](C[5]C[5,5,6]C[6])(C[5]C[5,5,6]O)(CCH){1|Br<1>,1|C<3>,2|H<1>,3|C<4>}    C(C[5]C[5]2)(CC[6]H)(H)   1.4595    0.0000    1     1.4595     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5,5]C)(C[5]C[5,5]H)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5,5]C)(C[5]C[5,5]H)(CCH){1|C<3>,1|S<2>}    C(C[5]C[5]2)(CCH)(H)   1.4037    0.0000    1     1.4037     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5,5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5,5]C)2(CCH){1|C<3>,1|S<2>}    C(C[5]C[5]2)(CCH)(H)   1.3874    0.0000    1     1.3874     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5,6]O)(C[5]O[5]O)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5,6]O)(C[5]O[5]O)(CCH){2|C<4>}    C(C[5]C[5]2)(CCH)(H)   1.4600    0.0000    2     1.4600     0.0000    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]2)(C[5]C[5]C)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]2)(C[5]C[5]C)(CCH){1|H<1>,1|S<2>,2|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.3871    0.0069    4     1.3871     0.0069    4
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]Br)(C[5]C[5]C)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]Br)(C[5]C[5]C)(CCH){1|Br<1>,1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.3815    0.0053    5     1.3856     0.0074    8
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]Br)(C[5]C[5]C)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]Br)(C[5]C[5]C)(CCH){1|Br<1>,1|P<4>}    C(C[5]C[5]2)(CCH)(H)   1.3922    0.0066    2     1.3856     0.0074    8
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]Br)(C[5]C[5]C)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]Br)(C[5]C[5]C)(CCH){1|H<1>,1|P<4>}    C(C[5]C[5]2)(CCH)(H)   1.3931    0.0000    1     1.3856     0.0074    8
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CBrC)(H)     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH){2|H<1>}    C(C[5]C[5]2)(CBrC)(H)   1.3639    0.0075    2     1.3639     0.0075    2
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH){1|Br<1>,1|P<4>}    C(C[5]C[5]2)(CCH)(H)   1.3742    0.0000    1     1.3884     0.0054    20
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH){1|C<2>,1|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.3919    0.0000    1     1.3884     0.0054    20
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH){1|C<2>,1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.3886    0.0024    8     1.3884     0.0054    20
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH){1|C<3>,1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.3891    0.0053    8     1.3884     0.0054    20
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH){1|C<4>,1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.3899    0.0095    2     1.3884     0.0054    20
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CC[5]C)(H)     C[5](C[5]C[5]C)(C[5]C[5]H)(CCH){2|H<1>}    C(C[5]C[5]2)(CC[5]C)(H)   1.4005    0.0000    1     1.4005     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]I)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]C[5]I)(CCH){1|C<2>,1|I<1>}    C(C[5]C[5]2)(CCH)(H)   1.3895    0.0009    2     1.3874     0.0040    4
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]I)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]C[5]I)(CCH){1|H<1>,1|I<1>}    C(C[5]C[5]2)(CCH)(H)   1.3854    0.0054    2     1.3874     0.0040    4
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]C[5]O)(CCH)    C(C[5]C[5]2)(CCC)(H)     C[5](C[5]C[5]C)(C[5]C[5]O)(CCH){1|C<3>,1|H<1>}    C(C[5]C[5]2)(CCC)(H)   1.3769    0.0000    1     1.3769     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)(C[5]O[5]O)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)(C[5]O[5]O)(CCH){1|C<3>,1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.4527    0.0000    1     1.4527     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCC)(H)     C[5](C[5]C[5]C)2(CCH){1|C<3>,1|H<1>}    C(C[5]C[5]2)(CCC)(H)   1.3967    0.0000    1     1.3821     0.0101    4
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCC)(H)     C[5](C[5]C[5]C)2(CCH){1|C<4>,1|H<1>}    C(C[5]C[5]2)(CCC)(H)   1.3772    0.0031    3     1.3821     0.0101    4
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|C<3>,1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.3896    0.0066    16     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|C<3>,1|S<2>}    C(C[5]C[5]2)(CCH)(H)   1.3938    0.0075    4     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|C<4>,1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.3845    0.0119    7     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|Cl<1>,1|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.3936    0.0049    2     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|H<1>,1|O<2>}    C(C[5]C[5]2)(CCH)(H)   1.3655    0.0000    1     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|Ni<4>,1|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.3921    0.0053    4     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|Pd<4>,1|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.4036    0.0047    4     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|Pt<4>,1|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.3961    0.0076    2     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|Rh<6>,1|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.3912    0.0105    2     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]C)2(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]C)2(CCH){1|Ru<6>,1|C<3>}    C(C[5]C[5]2)(CCH)(H)   1.3958    0.0056    2     1.3910     0.0094    44
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]H)(C[5]O[5]O)(CCH)    C(C[5]C[5]2)(CC[6]H)(H)     C[5](C[5]C[5]H)(C[5]O[5]O)(CCH){2|H<1>}    C(C[5]C[5]2)(CC[6]H)(H)   1.4517    0.0000    1     1.4517     0.0000    1
818    930     SP2_SP2    N    3:3:3:    3:3:1:    C[5]-3:C[5]-3:C-3:     C[5]-3:C-3:H-1:     C[5](C[5]C[5]H)(C[5]S[5]H)(CCH)    C(C[5]C[5]2)(CCH)(H)     C[5](C[5]C[5]H)(C[5]S[5]H)(CCH){1|H<1>}    C(C[5]C[5]2)(CCH)(H)   1.4510    0.0021    2     1.4510     0.0021    2
