727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:C[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:O-2     C[5a](C[5a]C[5a]S)(C[5a]O[5a]S)(CC[6a]O)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(O)     C[5a](C[5a]C[5a]S)(C[5a]O[5a]S)(CC[6a]O){1|H<1>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(O)   1.4813    0.0000    1     1.4813     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5,5a]-2_2_2     C[5a]-2_2_2:N-2_2_0:O-2     C[5a](N[5,5a]C[5,5a]C[5])(C[5a]N[5a]C)(CNO)    C(C[5a]N[5,5a]C[5a])(NHN)(O)     C[5a](N[5,5a]C[5,5a]C[5])(C[5a]N[5a]C)(CNO){1|C<3>,1|H<1>,1|S<2>}    C(C[5a]N[5,5a]C[5a])(NHN)(O)   1.4671    0.0000    1     1.4671     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5,5a]-2_2_2     C[5a]-2_2_2:N-2_2_0:O-2     C[5a](N[5,5a]C[5,5a]C[5])(C[5a]N[5a]C)(CNO)    C(C[5a]N[5,5a]C[5a])(NN[5]H)(O)     C[5a](N[5,5a]C[5,5a]C[5])(C[5a]N[5a]C)(CNO){1|C<3>,1|H<1>,1|S<2>}    C(C[5a]N[5,5a]C[5a])(NN[5]H)(O)   1.4679    0.0000    1     1.4679     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5a,6a]-2_2_2     C-2_2_0:C[5a]-2_2_2:O-2     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CCO)    C(C[5a]N[5a,6a]C[5a])(CCH)(O)     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CCO){1|H<1>,2|C<3>}    C(C[5a]N[5a,6a]C[5a])(CCH)(O)   1.4539    0.0075    2     1.4539     0.0075    2
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:C[6a]-2_2_2:O-2     C[5a](C[5a]C[5a,6a]S)(N[5a]C[5a,6a]H)(CC[6a]O)    C(C[5a]C[5a]N[5a])(C[6a]C[6a]2)(O)     C[5a](C[5a]C[5a,6a]S)(N[5a]C[5a,6a]H)(CC[6a]O){2|C<3>}    C(C[5a]C[5a]N[5a])(C[6a]C[6a]2)(O)   1.4775    0.0000    1     1.4775     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:N-3_2_0:O-2     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]H)(CNO)    C(C[5a]C[5a]N[5a])(NCH)(O)     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]H)(CNO){2|C<3>}    C(C[5a]C[5a]N[5a])(NCH)(O)   1.4708    0.0000    1     1.4708     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:N-3_2_0:O-2     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(CNO)    C(C[5a]C[5a]N[5a])(NCH)(O)     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(CNO){2|C<4>}    C(C[5a]C[5a]N[5a])(NCH)(O)   1.4606    0.0040    4     1.4606     0.0040    4
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_2     C[5a]-2_2_2:N-3_2_2:O-2     C[5a](C[5a]C[5a,6a]C[3])(N[5a]C[5a,6a]C)(CNO)    C(C[5a]C[5a]N[5a])(NCC)(O)     C[5a](C[5a]C[5a,6a]C[3])(N[5a]C[5a,6a]C)(CNO){1|C<4>,1|H<1>,1|N<3>,2|C<3>}    C(C[5a]C[5a]N[5a])(NCC)(O)   1.4986    0.0000    1     1.4986     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:O-2     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]S)(CC[6a]O)    C(C[5a]C[5a]N[5a])(C[6a]C[6a]2)(O)     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]S)(CC[6a]O){2|C<3>}    C(C[5a]C[5a]N[5a])(C[6a]C[6a]2)(O)   1.4943    0.0000    1     1.4943     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:1:    C-3_2_2:C[5a]-2_2_0:N[5a]-3_2_2     C[5a]-3_2_2:N[6]-3_3_2:O-2     C[5a](C[5a]C[5a]H)(N[5a]C[5a]C)(CN[6]O)    C(C[5a]C[5a]N[5a])(N[6]N[5a,6]C[6])(O)     C[5a](C[5a]C[5a]H)(N[5a]C[5a]C)(CN[6]O){2|Br<1>}    C(C[5a]C[5a]N[5a])(N[6]N[5a,6]C[6])(O)   1.4653    0.0000    1     1.4653     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_1:C[5a,6a]-2_2_2:C[5a]-2_2_0     C-2_0:C-2_1_1:C[5a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CCC)    C(C[5a]C[5a,6a]C[5a])(CCC)(CN)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CCC){1|C<3>,1|N<2>,2|H<1>}    C(C[5a]C[5a,6a]C[5a])(CCC)(CN)   1.4281    0.0000    1     1.4281     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_1:C[5a,6a]-2_2_2:C[5a]-2_2_0     C-2_2:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[6a]C){1|C<4>,1|H<1>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC)   1.4574    0.0000    1     1.4574     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_1:C[5a]-2_2_0:N[5a]-2_2_0     C-2_0:C[5a]-2_2_2:C[5]-2_2_2     C[5a](C[5a]C[5a]H)(N[5a]C[5a]H)(CC[5]C)    C(C[5a]C[5a]N[5a])(C[5]C[5]O[5])(CN)     C[5a](C[5a]C[5a]H)(N[5a]C[5a]H)(CC[5]C){1|C<3>,1|H<1>}    C(C[5a]C[5a]N[5a])(C[5]C[5]O[5])(CN)   1.4429    0.0000    1     1.4429     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_1:C[5a]-2_2_0:N[5a]-2_2_0     C-2_1:C[5a]-2_2_2:C[5]-2_2_2     C[5a](C[5a]C[5a]H)(N[5a]C[5a]H)(CC[5]C)    C(C[5a]C[5a]N[5a])(C[5]C[5]N[5])(CC)     C[5a](C[5a]C[5a]H)(N[5a]C[5a]H)(CC[5]C){1|C<3>,1|H<1>}    C(C[5a]C[5a]N[5a])(C[5]C[5]N[5])(CC)   1.4025    0.0015    2     1.4025     0.0015    2
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a,6a]-2_2_2:C[5a,6]-3_2_2     C-2_2_2:C[5a]-2_2_2:N-2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a,6]N[5a,6]C[6])(CCN)    C(C[5a]C[5a,6a]C[5a,6])(COO)(NO)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a,6]N[5a,6]C[6])(CCN){1|H<1>,3|C<3>,3|C<4>}    C(C[5a]C[5a,6a]C[5a,6])(COO)(NO)   1.4775    0.0039    2     1.4775     0.0039    2
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-3_2_2     C-2_2_2:C[5a]-2_2_2:N-3_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CCN)    C(C[5a]C[5a,6a]C[5a])(CC[6a]O)(NS)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CCN){1|C<4>,1|H<1>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(CC[6a]O)(NS)   1.4339    0.0000    1     1.4339     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_0:C[5a]-2_2_2     C[5a]-2_2_2:N-2_0_0:N-2_2     C[5a](C[5a]N[5a]H)(C[5a]N[5a]N)(CNN)    C(C[5a]C[5a]2)(NHH)(NN)     C[5a](C[5a]N[5a]H)(C[5a]N[5a]N)(CNN){1|C<4>}    C(C[5a]C[5a]2)(NHH)(NN)   1.4572    0.0015    2     1.4572     0.0015    2
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_0:N[5a]-2_2_0     C[5a]-2_2_2:C[6a]-2_2_2:N-2_2     C[5a](C[5a]C[5a]H)(N[5a]C[5a]H)(CC[6a]N)    C(C[5a]C[5a]N[5a])(C[6a]C[6a]2)(NC[5])     C[5a](C[5a]C[5a]H)(N[5a]C[5a]H)(CC[6a]N){1|C<3>,1|H<1>}    C(C[5a]C[5a]N[5a])(C[6a]C[6a]2)(NC[5])   1.4181    0.0000    1     1.4181     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_0:N[5a]-2_2_2     C-2_2_1:C[5a]-2_2_2:O-2_2     C[5a](C[5a]C[5a]H)(N[5a]N[5a]C)(CCO)    C(C[5a]C[5a]N[5a])(CC[6a]C)(OC)     C[5a](C[5a]C[5a]H)(N[5a]N[5a]C)(CCO){1|C<4>}    C(C[5a]C[5a]N[5a])(CC[6a]C)(OC)   1.4691    0.0000    1     1.4691     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_2:C[5a]-2_2_2     C[5a]-2_2_2:C[6a]-2_2_2:N-2_2     C[5a](C[5a]C[6a]N[5a])(C[5a]N[5a]O)(CC[6a]N)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)     C[5a](C[5a]C[6a]N[5a])(C[5a]N[5a]O)(CC[6a]N){1|H<1>,3|C<3>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)   1.4674    0.0146    2     1.4674     0.0146    2
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:N-2_2     C[5a](C[5a]C[6a]N[5a])(C[5a]N[5a]O)(CC[6a]N)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)     C[5a](C[5a]C[6a]N[5a])(C[5a]N[5a]O)(CC[6a]N){3|C<3>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)   1.4747    0.0051    4     1.4747     0.0051    4
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:N-2_2     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N){1|C<3>,1|H<1>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)   1.4675    0.0021    3     1.4675     0.0021    3
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:N-2_2     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NO)     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N){1|C<3>,1|H<1>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NO)   1.4677    0.0000    1     1.4677     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:N-2_2     C[5a](C[5a]N[5a]C[5])(C[5a]N[5a]O)(CC[6a]N)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)     C[5a](C[5a]N[5a]C[5])(C[5a]N[5a]O)(CC[6a]N){1|S<2>,2|C<3>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)   1.4828    0.0000    1     1.4828     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:N-3_2     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NO)     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N){1|C<3>,1|C<4>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NO)   1.4617    0.0000    1     1.4617     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-2_2_2:C[5a]-3_2_2:C[5a]-3_2_2     C[5a]-2_2_2:C[6a]-2_2_2:N-2_2     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N)    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)     C[5a](C[5a]N[5a]C)(C[5a]N[5a]O)(CC[6a]N){1|C<3>}    C(C[5a]C[5a]2)(C[6a]C[6a]2)(NN)   1.4905    0.0000    1     1.4905     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-3_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_0     C-2_2_1:C[5a]-2_2_2:S-3_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CCS)    C(C[5a]C[5a,6a]C[5a])(CC[6a]C)(SC)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CCS){1|C<4>,1|H<1>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(CC[6a]C)(SC)   1.4626    0.0000    1     1.4626     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-3_2_2:C[5a,6a]-2_2_2:C[5a]-3_2_2     C-2_2_0:C[5a]-2_2_2:S-3_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CCS)    C(C[5a]C[5a,6a]C[5a])(CCH)(SC)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CCS){1|C<4>,1|H<1>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(CCH)(SC)   1.4559    0.0000    1     1.4559     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:2:    C-3_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C-2_2_0:C[5a]-2_2_2:S-3_2     C[5a](C[5a]N[5a]C)(C[5a]N[5a]N)(CCS)    C(C[5a]C[5a]2)(CClN)(SS)     C[5a](C[5a]N[5a]C)(C[5a]N[5a]N)(CCS){1|C<4>}    C(C[5a]C[5a]2)(CClN)(SS)   1.4581    0.0064    2     1.4581     0.0064    2
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,5a]-2_2_2:C[5a]-2_2_2     C-2_0_0:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,5a]N[5a,5a]N[5a])(C[5a]C[5a]C)(CC[6a]C)    C(C[5a]C[5a,5a]C[5a])(C[6a]C[6a]2)(CHH)     C[5a](C[5a,5a]N[5a,5a]N[5a])(C[5a]C[5a]C)(CC[6a]C){1|C<4>,3|C<3>}    C(C[5a]C[5a,5a]C[5a])(C[6a]C[6a]2)(CHH)   1.4708    0.0000    1     1.4708     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,5a]-2_2_2:N[5a]-3_2_2     C-2_2_0:C-2_2_2:C[5a]-2_2_2     C[5a](C[5a,5a]C[5a,5a]N[5a])(N[5a]C[5a]C)(CCC)    C(C[5a]C[5a,5a]N[5a])(CCH)(COO)     C[5a](C[5a,5a]C[5a,5a]N[5a])(N[5a]C[5a]C)(CCC){1|C<4>,1|S<4>,2|C<3>}    C(C[5a]C[5a,5a]N[5a])(CCH)(COO)   1.4666    0.0000    1     1.4666     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6]-3_2_2:N[5a]-2_2_0     C[5a]-3_2_2:C[5a]-3_2_2:C[6a]-2_2_2     C[5a](C[5a,6]C[5a,6]C[6])(CC[5a]C[6a])(N[5a]C[5a]H)    C(C[5a]C[5a,6]N[5a])2(C[6a]C[6a]2)     C[5a](C[5a,6]C[5a,6]C[6])(CC[5a]C[6a])(N[5a]C[5a]H){1|C<3>,2|C<4>,2|H<1>}    C(C[5a]C[5a,6]N[5a])2(C[6a]C[6a]2)   1.4033    0.0051    2     1.4033     0.0051    2
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a,6]-2_2_2     C-2_2_2:C-2_2_2:C[5a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a,6]C[5a,6]C[6])(CCC)    C(C[5a]C[5a,6a]C[5a,6])(COO)2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a,6]C[5a,6]C[6])(CCC){2|C<3>,2|H<1>,2|N<3>}    C(C[5a]C[5a,6a]C[5a,6])(COO)2   1.3398    0.0185    2     1.3398     0.0185    2
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_0     C-2_0_0:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]O[5a]H)(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CHH)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]O[5a]H)(CC[6a]C){1|H<1>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CHH)   1.4697    0.0000    1     1.4697     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_0     C-2_2_0:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC[6a]H)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[6a]C){2|C<3>,2|H<1>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC[6a]H)   1.4692    0.0000    1     1.4692     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_0     C-2_2_2:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CCC)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[6a]C){1|C<4>,1|H<1>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CCC)   1.4551    0.0000    1     1.4551     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_0     C-3_2_2:C[5a]-2_2_2:C[5]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[5]C)    C(C[5a]C[5a,6a]C[5a])(C[5]C[5,6a]C[5])(CCO)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(CC[5]C){2|C<3>,2|H<1>}    C(C[5a]C[5a,6a]C[5a])(C[5]C[5,6a]C[5])(CCO)   1.4719    0.0000    1     1.4719     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_2     C-2_0_0:C-2_2_2:C[5a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CCC)    C(C[5a]C[5a,6a]C[5a])(CHH)(CNO)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CCC){1|H<1>,5|C<3>}    C(C[5a]C[5a,6a]C[5a])(CHH)(CNO)   1.4690    0.0000    1     1.4690     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_2     C-2_0_0:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CHH)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CC[6a]C){1|C<4>,1|H<1>,4|C<3>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CHH)   1.4881    0.0000    2     1.4881     0.0000    2
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_2     C-2_2_0:C-2_2_2:C[5a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CCC)    C(C[5a]C[5a,6a]C[5a])(CCH)(CNO)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CCC){1|H<1>,5|C<3>}    C(C[5a]C[5a,6a]C[5a])(CCH)(CNO)   1.4652    0.0000    1     1.4652     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_2     C-2_2_0:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CCH)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(CC[6a]C){1|C<4>,1|H<1>,4|C<3>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CCH)   1.4810    0.0000    1     1.4810     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_2     C[5a]-2_2_2:C[5]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]O[5a])(CC[6a]C[5])    C(C[5a]C[5a,6a]C[5a])(C[5]C[5,6a]C[5])(C[6a]C[6a]2)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]O[5a])(CC[6a]C[5]){1|H<1>,4|C<3>}    C(C[5a]C[5a,6a]C[5a])(C[5]C[5,6a]C[5])(C[6a]C[6a]2)   1.4811    0.0071    2     1.4811     0.0071    2
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_2     C[5a]-2_2_2:C[5]-3_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C[5])(CC[6a]C[5])    C(C[5a]C[5a,6a]C[5a])(C[5]C[5,6a]C[5,6])(C[6a]C[6a]2)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C[5])(CC[6a]C[5]){1|C<4>,1|N<2>,2|C<3>,2|H<1>}    C(C[5a]C[5a,6a]C[5a])(C[5]C[5,6a]C[5,6])(C[6a]C[6a]2)   1.4647    0.0000    1     1.4647     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-3_2_0     C[5a]-2_2_2:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(CC[5a]C[6a])(C[5a]N[5a]H)    C(C[5a]C[5a,6a]C[5a])2(C[6a]C[6a]2)     C[5a](C[5a,6a]C[5a,6a]C[6a])(CC[5a]C[6a])(C[5a]N[5a]H){2|C<3>,2|H<1>}    C(C[5a]C[5a,6a]C[5a])2(C[6a]C[6a]2)   1.4085    0.0000    1     1.4085     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-3_2_2     C-2_2_0:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC[6a]H)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CC[6a]C){1|H<1>,1|S<4>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC[6a]H)   1.4870    0.0015    3     1.4865     0.0015    4
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:C[5a]-3_2_2     C-2_2_0:C[5a]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CC[6a]C)    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC[6a]H)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]C)(CC[6a]C){2|C<3>,2|H<1>}    C(C[5a]C[5a,6a]C[5a])(C[6a]C[6a]2)(CC[6a]H)   1.4853    0.0000    1     1.4865     0.0015    4
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:C[5]-3_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(N[5a]C[5a]H)(CC[6a]C[5])    C(C[5a]C[5a,6a]N[5a])(C[5]C[5,6a]N[5])(C[6a]C[6a]2)     C[5a](C[5a,6a]C[5a,6a]C[6a])(N[5a]C[5a]H)(CC[6a]C[5]){1|H<1>,3|C<3>}    C(C[5a]C[5a,6a]N[5a])(C[5]C[5,6a]N[5])(C[6a]C[6a]2)   1.3853    0.0000    1     1.3853     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:3:3:    C-2_2_2:C[5a,6a]-2_2_2:N[5a]-2_2_0     C[5a]-3_2_2:C[5]-2_2_2:C[6a]-2_2_2     C[5a](C[5a,6a]C[5a,6a]C[6a])(N[5a]C[5a]H)(CC[6a]C[5])    C(C[5a]C[5a,6a]N[5a])(C[5]C[5,6a]N[5])(C[6a]C[6a]2)     C[5a](C[5a,6a]C[5a,6a]C[6a])(N[5a]C[5a]H)(CC[6a]C[5]){1|H<1>,1|N<2>,2|C<3>}    C(C[5a]C[5a,6a]N[5a])(C[5]C[5,6a]N[5])(C[6a]C[6a]2)   1.3961    0.0000    1     1.3961     0.0000    1
